Mechanism,NOx.Emissions,Temperature,O3
CRI,334292384,291.50,52.6970748901367
CRI,385710208,291.50,53.320140838623
CRI,437305760,291.50,53.6100311279297
CRI,488822144,291.50,53.564624786377
CRI,540051456,291.50,53.3460922241211
CRI,590851200,291.50,52.9323234558105
CRI,641118400,291.50,52.4274597167969
CRI,690773248,291.50,51.8301200866699
CRI,739775360,291.50,51.1719017028809
CRI,788093440,291.50,50.4979934692383
CRI,835718912,291.50,49.7773361206055
CRI,882654784,291.50,49.0708503723145
CRI,928898688,291.50,48.3556518554688
CRI,974460032,291.50,47.6238098144531
CRI,1019349952,291.50,46.934684753418
CRI,1063585088,291.50,46.2424545288086
CRI,1107178752,291.50,45.5470123291016
CRI,1150150144,291.50,44.8930740356445
CRI,1192515968,291.50,44.2521743774414
CRI,1234292864,291.50,43.6138191223145
CRI,1275499520,291.50,42.9876480102539
CRI,1316150912,291.50,42.4096794128418
CRI,1356261376,291.50,41.8362121582031
CRI,1395846016,291.50,41.2686576843262
CRI,1434919552,291.50,40.7081069946289
CRI,1473496704,291.50,40.1951370239258
CRI,1511592192,291.50,39.6938896179199
CRI,1549220224,291.50,39.1989974975586
CRI,1586393856,291.50,38.7110710144043
CRI,1623126144,291.50,38.2305946350098
CRI,1659426816,291.50,37.7863540649414
CRI,1695306112,291.50,37.3613624572754
CRI,1730777728,291.50,36.9423408508301
CRI,1765852928,291.50,36.5295372009277
CRI,1800539904,291.50,36.1231689453125
CRI,1834851200,291.50,35.7233657836914
CRI,1868791680,291.50,35.3474922180176
CRI,1902374144,291.50,34.997184753418
CRI,1105073.75,292.00,36.7493438720703
CRI,3343068,292.00,36.8512954711914
CRI,5632770,292.00,36.9592437744141
CRI,7986459,292.00,37.0762939453125
CRI,10410897,292.00,37.2033653259277
CRI,12909280,292.00,37.3398704528809
CRI,15483153,292.00,37.4849128723145
CRI,18133280,292.00,37.6376838684082
CRI,20860106,292.00,37.7975730895996
CRI,23663874,292.00,37.9640884399414
CRI,26544678,292.00,38.1368255615234
CRI,29502492,292.00,38.3154258728027
CRI,32537094,292.00,38.4995803833008
CRI,35648124,292.00,38.6889839172363
CRI,38835056,292.00,38.8833541870117
CRI,42097208,292.00,39.0823554992676
CRI,45433664,292.00,39.2856254577637
CRI,48843316,292.00,39.4929008483887
CRI,52324924,292.00,39.7038154602051
CRI,55877272,292.00,39.9179573059082
CRI,59498664,292.00,40.1350517272949
CRI,63187520,292.00,40.3546867370605
CRI,66941888,292.00,40.5764312744141
CRI,70759928,292.00,40.8000335693359
CRI,74639488,292.00,41.0251350402832
CRI,78578576,292.00,41.2512893676758
CRI,82575320,292.00,41.4780235290527
CRI,86627272,292.00,41.7051200866699
CRI,90732104,292.00,41.9322280883789
CRI,94887688,292.00,42.1704483032227
CRI,99091768,292.00,42.4516563415527
CRI,103342032,292.00,42.7421455383301
CRI,107636328,292.00,43.0384101867676
CRI,111972624,292.00,43.3326225280762
CRI,116348592,292.00,43.6245079040527
CRI,120762544,292.00,43.9228591918945
CRI,125212432,292.00,44.2249221801758
CRI,129696528,292.00,44.5236625671387
CRI,134213456,292.00,44.8187789916992
CRI,138761616,292.00,45.109992980957
CRI,143339792,292.00,45.3969345092773
CRI,147946832,292.00,45.679443359375
CRI,152581296,292.00,45.9640808105469
CRI,157241904,292.00,46.2507019042969
CRI,161927968,292.00,46.5322685241699
CRI,166638400,292.00,46.8086013793945
CRI,171372624,292.00,47.0795288085938
CRI,176129792,292.00,47.3448867797852
CRI,180909344,292.00,47.6045417785645
CRI,185710448,292.00,47.8583564758301
CRI,188119040,292.00,47.9830436706543
CRI,237279280,292.00,50.2261505126953
CRI,287935008,292.00,51.8724822998047
CRI,339553344,292.00,53.0176849365234
CRI,391691840,292.00,53.6429252624512
CRI,443996096,292.00,53.9290580749512
CRI,496203648,292.00,53.875129699707
CRI,548104576,292.00,53.6439094543457
CRI,599556800,292.00,53.216724395752
CRI,650452480,292.00,52.6956253051758
CRI,700714688,292.00,52.0829849243164
CRI,750301824,292.00,51.4081192016602
CRI,799181120,292.00,50.7187004089355
CRI,847353024,292.00,49.9830322265625
CRI,894810880,292.00,49.261962890625
CRI,941557952,292.00,48.5324249267578
CRI,987604160,292.00,47.7865409851074
CRI,1032961600,292.00,47.0858917236328
CRI,1077647104,292.00,46.3809700012207
CRI,1121677056,292.00,45.6732482910156
CRI,1165069824,292.00,45.0111045837402
CRI,1207843200,292.00,44.3592681884766
CRI,1250015872,292.00,43.7103614807129
CRI,1291604736,292.00,43.0791091918945
CRI,1332625792,292.00,42.4917640686035
CRI,1373096192,292.00,41.9092407226562
CRI,1413030528,292.00,41.3329391479492
CRI,1452442752,292.00,40.7644386291504
CRI,1491350272,292.00,40.2498474121094
CRI,1529767808,292.00,39.7411193847656
CRI,1567709184,292.00,39.2390365600586
CRI,1605190016,292.00,38.7442016601562
CRI,1642218496,292.00,38.257080078125
CRI,1678811264,292.00,37.8147087097168
CRI,1714977792,292.00,37.3837814331055
CRI,1750732416,292.00,36.9590377807617
CRI,1786080896,292.00,36.5407371520996
CRI,1821040896,292.00,36.1290626525879
CRI,1855616128,292.00,35.7241706848145
CRI,1889816704,292.00,35.352367401123
CRI,1923652480,292.00,34.9974899291992
CRI,1125604.375,292.50,36.74072265625
CRI,3405469.25,292.50,36.8459663391113
CRI,5738352,292.50,36.9571762084961
CRI,8136651.5,292.50,37.0775566101074
CRI,10607166,292.50,37.2080764770508
CRI,13153118,292.50,37.3481712341309
CRI,15776021,292.50,37.4969482421875
CRI,18476652,292.50,37.6536026000977
CRI,21255414,292.50,37.8175163269043
CRI,24112554,292.50,37.9881858825684
CRI,27048118,292.50,38.1652030944824
CRI,30062060,292.50,38.3481941223145
CRI,33154100,292.50,38.5368347167969
CRI,36323856,292.50,38.7308197021484
CRI,39570696,292.50,38.9298439025879
CRI,42893880,292.50,39.1335716247559
CRI,46292420,292.50,39.3416061401367
CRI,49765188,292.50,39.5536956787109
CRI,53310840,292.50,39.7694320678711
CRI,56928080,292.50,39.9884147644043
CRI,60615072,292.50,40.2103500366211
CRI,64370244,292.50,40.4348182678223
CRI,68191544,292.50,40.6613693237305
CRI,72076992,292.50,40.8897476196289
CRI,76024448,292.50,41.1195869445801
CRI,80031864,292.50,41.3503646850586
CRI,84097184,292.50,41.581714630127
CRI,88217936,292.50,41.8133583068848
CRI,92391832,292.50,42.0449371337891
CRI,96616584,292.50,42.3153648376465
CRI,100889792,292.50,42.6031494140625
CRI,105209344,292.50,42.9065055847168
CRI,109572904,292.50,43.208179473877
CRI,113978272,292.50,43.5077209472656
CRI,118423480,292.50,43.8060531616211
CRI,122906408,292.50,44.1163787841797
CRI,127425344,292.50,44.423583984375
CRI,131978544,292.50,44.7273445129395
CRI,136564496,292.50,45.0273513793945
CRI,141181840,292.50,45.3232917785645
CRI,145829440,292.50,45.6148452758789
CRI,150505648,292.50,45.9019966125488
CRI,155209408,292.50,46.1980018615723
CRI,159939664,292.50,46.4890327453613
CRI,164695536,292.50,46.7748947143555
CRI,169476080,292.50,47.0554008483887
CRI,174280592,292.50,47.3303756713867
CRI,179108528,292.50,47.5996704101562
CRI,183958864,292.50,47.8631401062012
CRI,188831376,292.50,48.1206665039062
CRI,191275744,292.50,48.2471771240234
CRI,241167760,292.50,50.5262222290039
CRI,292572448,292.50,52.1952819824219
CRI,344940288,292.50,53.3515205383301
CRI,397819840,292.50,53.9792747497559
CRI,450852480,292.50,54.2620506286621
CRI,503770848,292.50,54.1996231079102
CRI,556363456,292.50,53.9554405212402
CRI,608485248,292.50,53.5144195556641
CRI,660025792,292.50,52.9763259887695
CRI,710910912,292.50,52.3479614257812
CRI,761097216,292.50,51.6556167602539
CRI,810554624,292.50,50.9505195617676
CRI,859283328,292.50,50.1990699768066
CRI,907276224,292.50,49.4626388549805
CRI,954537408,292.50,48.7183380126953
CRI,1001077568,292.50,47.9579544067383
CRI,1046912064,292.50,47.2451019287109
CRI,1092056448,292.50,46.5271034240723
CRI,1136529792,292.50,45.8067054748535
CRI,1180351616,292.50,45.1357612609863
CRI,1223539840,292.50,44.4726371765137
CRI,1266112000,292.50,43.8128395080566
CRI,1308087680,292.50,43.1759567260742
CRI,1349484032,292.50,42.5789375305176
CRI,1390317824,292.50,41.9870643615723
CRI,1430604032,292.50,41.4017219543457
CRI,1470358784,292.50,40.8309745788574
CRI,1509598208,292.50,40.3083877563477
CRI,1548340352,292.50,39.7919769287109
CRI,1586598144,292.50,39.2825050354004
CRI,1624384384,292.50,38.7805671691895
CRI,1661713792,292.50,38.2888832092285
CRI,1698600192,292.50,37.8457984924316
CRI,1735053952,292.50,37.4087905883789
CRI,1771089152,292.50,36.9781875610352
CRI,1806716416,292.50,36.554256439209
CRI,1841944960,292.50,36.1371612548828
CRI,1876784000,292.50,35.7270660400391
CRI,1911246208,292.50,35.3591117858887
CRI,1945339136,292.50,34.999568939209
CRI,1146473,293.00,36.7320327758789
CRI,3468913,293.00,36.8406791687012
CRI,5845725,293.00,36.9552574157715
CRI,8289425.5,293.00,37.0790824890137
CRI,10806864,293.00,37.2131690979004
CRI,13401249,293.00,37.3569793701172
CRI,16074106,293.00,37.5096168518066
CRI,18826194,293.00,37.6702766418457
CRI,21657906,293.00,37.8383445739746
CRI,24569442,293.00,38.0133094787598
CRI,27560856,293.00,38.1947441101074
CRI,30632058,293.00,38.382266998291
CRI,33782688,293.00,38.5755462646484
CRI,37012324,293.00,38.7742614746094
CRI,40320272,293.00,38.9780921936035
CRI,43705708,293.00,39.186695098877
CRI,47167632,293.00,39.3996620178223
CRI,50704736,293.00,39.6167182922363
CRI,54315780,293.00,39.8374328613281
CRI,57999172,293.00,40.0614166259766
CRI,61753136,293.00,40.2883529663086
CRI,65575940,293.00,40.5178146362305
CRI,69465504,293.00,40.7493362426758
CRI,73419688,293.00,40.9826545715332
CRI,77436360,293.00,41.2173881530762
CRI,81513480,293.00,41.452953338623
CRI,85648712,293.00,41.6890716552734
CRI,89839648,293.00,41.9254264831543
CRI,94083888,293.00,42.1723518371582
CRI,98379072,293.00,42.4653701782227
CRI,102722760,293.00,42.7675476074219
CRI,107112808,293.00,43.0766143798828
CRI,111546816,293.00,43.3838768005371
CRI,116022744,293.00,43.6889457702637
CRI,120538408,293.00,44.0008201599121
CRI,125091752,293.00,44.3166160583496
CRI,129681088,293.00,44.6291656494141
CRI,134304784,293.00,44.9381446838379
CRI,138961168,293.00,45.2432518005371
CRI,143649344,293.00,45.5440864562988
CRI,148367536,293.00,45.8404922485352
CRI,153114624,293.00,46.1393852233887
CRI,157889280,293.00,46.4401245117188
CRI,162690800,293.00,46.7357749938965
CRI,167518144,293.00,47.0261306762695
CRI,172370528,293.00,47.3110046386719
CRI,177247328,293.00,47.5902290344238
CRI,182147664,293.00,47.8636474609375
CRI,187071104,293.00,48.1311264038086
CRI,192016864,293.00,48.3925552368164
CRI,194498032,293.00,48.5209655761719
CRI,245143104,293.00,50.8376617431641
CRI,297317856,293.00,52.5306968688965
CRI,350456384,293.00,53.6990814208984
CRI,404098272,293.00,54.329704284668
CRI,457879904,293.00,54.6095161437988
CRI,511527904,293.00,54.5386047363281
CRI,564831744,293.00,54.2809715270996
CRI,617641024,293.00,53.8258018493652
CRI,669843264,293.00,53.2699775695801
CRI,721368000,293.00,52.6254425048828
CRI,772168128,293.00,51.9147796630859
CRI,822218496,293.00,51.1935348510742
CRI,871515456,293.00,50.4257621765137
CRI,920054656,293.00,49.6731719970703
CRI,967841792,293.00,48.9136543273926
CRI,1014886976,293.00,48.1383056640625
CRI,1061207424,293.00,47.4125823974609
CRI,1106820224,293.00,46.681095123291
CRI,1151745536,293.00,45.9476089477539
CRI,1196003072,293.00,45.2672691345215
CRI,1239610368,293.00,44.5925025939941
CRI,1282588672,293.00,43.9214553833008
CRI,1324957568,293.00,43.2783966064453
CRI,1366731904,293.00,42.6713905334473
CRI,1407933056,293.00,42.0698509216309
CRI,1448574464,293.00,41.4751739501953
CRI,1488673152,293.00,40.9017448425293
CRI,1528249600,293.00,40.3709411621094
CRI,1567317120,293.00,39.846622467041
CRI,1605891200,293.00,39.3295440673828
CRI,1643986432,293.00,38.8202972412109
CRI,1681616768,293.00,38.3293075561523
CRI,1718796544,293.00,37.8797454833984
CRI,1755538048,293.00,37.4364967346191
CRI,1791858176,293.00,36.9998970031738
CRI,1827760640,293.00,36.5701866149902
CRI,1863258880,293.00,36.1475486755371
CRI,1898362752,293.00,35.737476348877
CRI,1933083136,293.00,35.367805480957
CRI,1967431040,293.00,35.0034980773926
CRI,1167679.625,293.50,36.7232704162598
CRI,3533402.25,293.50,36.8354263305664
CRI,5954893,293.50,36.9534912109375
CRI,8444796,293.50,37.0808753967285
CRI,11009987,293.50,37.2186508178711
CRI,13653698,293.50,37.3662986755371
CRI,16377435,293.50,37.5229148864746
CRI,19181952,293.50,37.6877250671387
CRI,22067620,293.50,37.8600769042969
CRI,25034612,293.50,38.0394744873047
CRI,28082976,293.50,38.2254753112793
CRI,31212536,293.50,38.4176788330078
CRI,34422936,293.50,38.6157493591309
CRI,37713640,293.50,38.8193473815918
CRI,41083932,293.50,39.0281448364258
CRI,44532900,293.50,39.2417869567871
CRI,48059448,293.50,39.4598426818848
CRI,51662184,293.50,39.6820297241211
CRI,55339868,293.50,39.9078750610352
CRI,59090796,293.50,40.1370391845703
CRI,62913068,293.50,40.369140625
CRI,66804836,293.50,40.6037673950195
CRI,70763952,293.50,40.8404273986816
CRI,74788272,293.50,41.0788497924805
CRI,78875488,293.50,41.3186416625977
CRI,83023664,293.50,41.5591659545898
CRI,87230168,293.50,41.800220489502
CRI,91492568,293.50,42.041446685791
CRI,95808512,293.50,42.3218040466309
CRI,100175456,293.50,42.6211624145508
CRI,104590992,293.50,42.9376640319824
CRI,109052856,293.50,43.2526550292969
CRI,113558728,293.50,43.5657234191895
CRI,118106504,293.50,43.8777618408203
CRI,122693888,293.50,44.2023315429688
CRI,127318944,293.50,44.5238075256348
CRI,131980032,293.50,44.841911315918
CRI,136675616,293.50,45.156322479248
CRI,141404080,293.50,45.4667015075684
CRI,146164384,293.50,45.7726860046387
CRI,150954928,293.50,46.0743827819824
CRI,155774336,293.50,46.3850784301758
CRI,160621744,293.50,46.6907691955566
CRI,165496240,293.50,46.9912414550781
CRI,170396848,293.50,47.2862968444824
CRI,175323040,293.50,47.5757446289062
CRI,180273840,293.50,47.8594169616699
CRI,185248816,293.50,48.1371612548828
CRI,190247088,293.50,48.4088516235352
CRI,195268448,293.50,48.6743659973145
CRI,197787344,293.50,48.8047790527344
CRI,249207088,293.50,51.1607856750488
CRI,302173984,293.50,52.8791961669922
CRI,356104576,293.50,54.0608367919922
CRI,410530240,293.50,54.6947174072266
CRI,465081984,293.50,54.9718971252441
CRI,519481216,293.50,54.8925857543945
CRI,573514112,293.50,54.6209602355957
CRI,627029248,293.50,54.1512870788574
CRI,679911040,293.50,53.5770225524902
CRI,732091328,293.50,52.9157905578613
CRI,783520128,293.50,52.1859436035156
CRI,834177536,293.50,51.4481239318848
CRI,884056128,293.50,50.6634216308594
CRI,933153728,293.50,49.8938751220703
CRI,981476928,293.50,49.1186103820801
CRI,1029038208,293.50,48.3277854919434
CRI,1075853696,293.50,47.5885314941406
CRI,1121944576,293.50,46.8431129455566
CRI,1167328896,293.50,46.0960998535156
CRI,1212027776,293.50,45.4057998657227
CRI,1256062080,293.50,44.7190093994141
CRI,1299451264,293.50,44.0363349914551
CRI,1342216960,293.50,43.3865852355957
CRI,1384375808,293.50,42.7692604064941
CRI,1425946496,293.50,42.1577301025391
CRI,1466947072,293.50,41.553409576416
CRI,1507394688,293.50,40.9768981933594
CRI,1547305344,293.50,40.437629699707
CRI,1586700032,293.50,39.9051666259766
CRI,1625591424,293.50,39.3802604675293
CRI,1663997440,293.50,38.8634834289551
CRI,1701928576,293.50,38.372859954834
CRI,1739405440,293.50,37.9166412353516
CRI,1776437504,293.50,37.4669876098633
CRI,1813037440,293.50,37.024227142334
CRI,1849213952,293.50,36.5885925292969
CRI,1884982144,293.50,36.160270690918
CRI,1920350080,293.50,35.7532043457031
CRI,1955330048,293.50,35.378475189209
CRI,1989932544,293.50,35.0092926025391
CRI,1189224.625,294.00,36.7144393920898
CRI,3598939,294.00,36.830207824707
CRI,6065865,294.00,36.9518699645996
CRI,8602772,294.00,37.0829429626465
CRI,11216560,294.00,37.2245254516602
CRI,13910476,294.00,37.3761329650879
CRI,16686022,294.00,37.5368690490723
CRI,19543936,294.00,37.7059478759766
CRI,22484588,294.00,37.8827323913574
CRI,25508124,294.00,38.0666999816895
CRI,28614512,294.00,38.2574234008789
CRI,31803598,294.00,38.454460144043
CRI,35074940,294.00,38.657470703125
CRI,38427916,294.00,38.8661155700684
CRI,41861792,294.00,39.0800476074219
CRI,45375544,294.00,39.2988891601562
CRI,48968012,294.00,39.5222015380859
CRI,52637728,294.00,39.7496871948242
CRI,56383368,294.00,39.9808387756348
CRI,60203108,294.00,40.2153396606445
CRI,64095052,294.00,40.4527931213379
CRI,68057136,294.00,40.6927642822266
CRI,72087176,294.00,40.9347305297852
CRI,76182984,294.00,41.1784324645996
CRI,80342144,294.00,41.423412322998
CRI,84562680,294.00,41.6691055297852
CRI,88841768,294.00,41.9152755737305
CRI,93177056,294.00,42.1708869934082
CRI,97566016,294.00,42.4764709472656
CRI,102006000,294.00,42.790943145752
CRI,106494744,294.00,43.1136894226074
CRI,111029752,294.00,43.4348220825195
CRI,115608776,294.00,43.75390625
CRI,120229656,294.00,44.0801773071289
CRI,124890160,294.00,44.4108123779297
CRI,129588384,294.00,44.7381896972656
CRI,134322864,294.00,45.062068939209
CRI,139091648,294.00,45.3821296691895
CRI,143893904,294.00,45.6979713439941
CRI,148727936,294.00,46.009349822998
CRI,153592176,294.00,46.3233909606934
CRI,158485760,294.00,46.6393737792969
CRI,163407648,294.00,46.9502296447754
CRI,168356864,294.00,47.2557373046875
CRI,173332848,294.00,47.5557022094727
CRI,178334576,294.00,47.8499298095703
CRI,183361552,294.00,48.138256072998
CRI,188413184,294.00,48.4205322265625
CRI,193488608,294.00,48.6966323852539
CRI,198587488,294.00,48.9664421081543
CRI,201145408,294.00,49.0989532470703
CRI,253362176,294.00,51.4960823059082
CRI,307143584,294.00,53.2412071228027
CRI,361888512,294.00,54.4372329711914
CRI,417119616,294.00,55.0747718811035
CRI,472462016,294.00,55.3496360778809
CRI,527634336,294.00,55.2619552612305
CRI,582415808,294.00,54.9758224487305
CRI,636655360,294.00,54.4912071228027
CRI,690233920,294.00,53.8978271484375
CRI,743085568,294.00,53.2193069458008
CRI,795160064,294.00,52.4695625305176
CRI,846438400,294.00,51.7144775390625
CRI,896911232,294.00,50.9122314453125
CRI,946578624,294.00,50.1249961853027
CRI,995448704,294.00,49.3333854675293
CRI,1043535104,294.00,48.5265312194824
CRI,1090855936,294.00,47.7731094360352
CRI,1137431552,294.00,47.0132789611816
CRI,1183282688,294.00,46.252269744873
CRI,1228430848,294.00,45.551456451416
CRI,1272898432,294.00,44.852237701416
CRI,1316705280,294.00,44.1575469970703
CRI,1359871104,294.00,43.5006141662598
CRI,1402418432,294.00,42.8726234436035
CRI,1444363136,294.00,42.2507629394531
CRI,1485723264,294.00,41.6365013122559
CRI,1526520448,294.00,41.0565223693848
CRI,1566771200,294.00,40.5085411071777
CRI,1606495488,294.00,39.9676895141602
CRI,1645705728,294.00,39.4347114562988
CRI,1684421120,294.00,38.9100799560547
CRI,1722660096,294.00,38.4196128845215
CRI,1760432384,294.00,37.9565582275391
CRI,1797750144,294.00,37.5003204345703
CRI,1834630144,294.00,37.0512313842773
CRI,1871081472,294.00,36.6095161437988
CRI,1907118592,294.00,36.175365447998
CRI,1942748928,294.00,35.7710494995117
CRI,1977987968,294.00,35.3911323547363
CRI,2012841856,294.00,35.0169448852539
CRI,1211107.75,294.50,36.7055358886719
CRI,3665519.25,294.50,36.8250274658203
CRI,6178635,294.50,36.9504051208496
CRI,8763344,294.50,37.0852699279785
CRI,11426587,294.50,37.2307891845703
CRI,14171596,294.50,37.3864860534668
CRI,16999900,294.50,37.5514678955078
