Mechanism,NOx.Emissions,Temperature,H2O2
CRI,151275680,310.50,0.423120705139723
CRI,158788496,310.50,0.426302548817148
CRI,166394048,310.50,0.429080132535731
CRI,174090240,310.50,0.431466418149284
CRI,181874336,310.50,0.433473840155685
CRI,189743632,310.50,0.435113084451544
CRI,197695376,310.50,0.436398389647152
CRI,205726656,310.50,0.437342079218084
CRI,213834768,310.50,0.437956004795126
CRI,222016784,310.50,0.438253877632633
CRI,230269760,310.50,0.438246244849338
CRI,238591168,310.50,0.437944291942216
CRI,246978544,310.50,0.43736153587659
CRI,255429472,310.50,0.436505664946907
CRI,263941184,310.50,0.435388447517226
CRI,272511360,310.50,0.434021235617976
CRI,281138016,310.50,0.432414409834436
CRI,289818400,310.50,0.430577962173828
CRI,298549952,310.50,0.428520219308837
CRI,307331168,310.50,0.426555374355431
CRI,316159936,310.50,0.42444356362914
CRI,325034912,310.50,0.422142848455209
CRI,333953920,310.50,0.419661916328806
CRI,342914496,310.50,0.417010315167943
CRI,351915232,310.50,0.414196316134152
CRI,356430048,310.50,0.412730988275101
CRI,448406784,310.50,0.378224479513634
CRI,542604992,310.50,0.339700351181804
CRI,637747008,310.50,0.302276481622954
CRI,732760064,310.50,0.26829063970446
CRI,826738176,310.50,0.238617126058216
CRI,918989248,310.50,0.213320305864073
CRI,1009017408,310.50,0.191033980301292
CRI,1096529664,310.50,0.172038328027924
CRI,1181340928,310.50,0.155192358963774
CRI,1263441024,310.50,0.141116368590488
CRI,1342842368,310.50,0.128497518181447
CRI,1419639424,310.50,0.117286555467722
CRI,1493951616,310.50,0.107969293228205
CRI,1565892608,310.50,0.0996848714684972
CRI,1635585152,310.50,0.092299216880587
CRI,1703167360,310.50,0.0857263426912169
CRI,1768745984,310.50,0.08010642149614
CRI,1832439936,310.50,0.0750934453508378
CRI,1894354176,310.50,0.0705802985501158
CRI,1954585088,310.50,0.0665148491840739
CRI,2013226880,310.50,0.0628486637732628
CRI,2070366848,310.50,0.0596131338737038
CRI,2126086656,310.50,0.0566794146339422
CRI,2180463616,310.50,0.0540010570981853
CRI,2233563392,310.50,0.0515528349176453
CRI,2285480704,310.50,0.0493114160615704
CRI,2336270592,310.50,0.0472554217978427
CRI,2385983744,310.50,0.0453660338461948
CRI,2434674944,310.50,0.0436271643811104
CRI,2482385408,310.50,0.0420229441522313
CRI,2529167360,310.50,0.0405399984415578
CRI,2575074816,310.50,0.039166465209961
CRI,2620143616,310.50,0.0378917487664499
CRI,2664417536,310.50,0.0367063844597393
CRI,2707934976,310.50,0.0356024099090746
CRI,2750726400,310.50,0.034571939061534
CRI,2792827392,310.50,0.0336177405357851
CRI,2834273280,310.50,0.0327330038074614
CRI,2875096576,310.50,0.0319028692352674
CRI,2915321088,310.50,0.0311217475401637
CRI,2107061.25,311.00,0.0953326306785129
CRI,6401778.5,311.00,0.124529650480376
CRI,10831091,311.00,0.155672197355017
CRI,15413947,311.00,0.185423676413166
CRI,20159118,311.00,0.212260375942463
CRI,25069938,311.00,0.235976488349721
CRI,30147160,311.00,0.256903553985666
CRI,35390108,311.00,0.275483358347373
CRI,40797116,311.00,0.292119772815624
CRI,46365812,311.00,0.307194436555136
CRI,52093036,311.00,0.320928089658779
CRI,57975108,311.00,0.33350414097022
CRI,64007504,311.00,0.345067391327447
CRI,70185192,311.00,0.355733609236353
CRI,76502984,311.00,0.36558792104735
CRI,82954688,311.00,0.374698494454151
CRI,89534336,311.00,0.383118869962118
CRI,96235928,311.00,0.390892096469031
CRI,103054192,311.00,0.398054728067976
CRI,109983656,311.00,0.40463304928906
CRI,117020392,311.00,0.410654066307359
CRI,124161784,311.00,0.416140288894695
CRI,131406000,311.00,0.42121414689511
CRI,138751456,311.00,0.425832757944278
CRI,146196976,311.00,0.429992069728158
CRI,153741184,311.00,0.433707653124671
CRI,161382272,311.00,0.436994496144649
CRI,169118496,311.00,0.439867420265472
CRI,176947136,311.00,0.442339165296346
CRI,184865824,311.00,0.444422693091084
CRI,192871456,311.00,0.446130105080655
CRI,200960816,311.00,0.447473669229481
CRI,209131040,311.00,0.448466985769613
CRI,217379632,311.00,0.449121961842991
CRI,225703072,311.00,0.449453363415842
CRI,234098880,311.00,0.449470738406177
CRI,242564400,311.00,0.449186826623205
CRI,251097280,311.00,0.448613785009044
CRI,259694672,311.00,0.447760273303288
CRI,268353856,311.00,0.446638698248236
CRI,277072608,311.00,0.445260023296257
CRI,285848480,311.00,0.443634767810508
CRI,294679008,311.00,0.441772590731304
CRI,303561856,311.00,0.439681319130969
CRI,312495296,311.00,0.437737457392728
CRI,321477184,311.00,0.435592589775879
CRI,330506048,311.00,0.433252295151121
CRI,339579776,311.00,0.43072703737046
CRI,348695936,311.00,0.428025365151186
CRI,357852576,311.00,0.425155799455013
CRI,362445568,311.00,0.423660717618901
CRI,456012384,311.00,0.38839773064403
CRI,551824064,311.00,0.348895551338657
CRI,648561984,311.00,0.310422632043839
CRI,745117632,311.00,0.27543431424526
CRI,840560576,311.00,0.244879061472858
CRI,934180544,311.00,0.218796800122156
CRI,1025468800,311.00,0.195823440796161
CRI,1114127232,311.00,0.176242714866603
CRI,1199991680,311.00,0.158898103008731
CRI,1283033344,311.00,0.144387155009973
CRI,1363287424,311.00,0.131374869316581
CRI,1440855936,311.00,0.11981360348301
CRI,1515859968,311.00,0.110267552033694
CRI,1588424320,311.00,0.101730443513581
CRI,1658681728,311.00,0.0941208569416041
CRI,1726768256,311.00,0.0873615138563544
CRI,1792807808,311.00,0.0816303899475734
CRI,1856919296,311.00,0.0764710517131562
CRI,1919206528,311.00,0.0718277104461151
CRI,1979773568,311.00,0.0676463746129841
CRI,2038720128,311.00,0.0639202718533127
CRI,2096131968,311.00,0.0606138750303131
CRI,2152099840,311.00,0.0575996299267967
CRI,2206706944,311.00,0.054849187691719
CRI,2260035840,311.00,0.0523360105253445
CRI,2312137216,311.00,0.0500355555599352
CRI,2363094528,311.00,0.0479263469188584
CRI,2412960512,311.00,0.0459893269300071
CRI,2461786368,311.00,0.0442064336525494
CRI,2509628160,311.00,0.0425624049893436
CRI,2556525056,311.00,0.0410433319275594
CRI,2602533632,311.00,0.0396369013999642
CRI,2647700480,311.00,0.0383320424013345
CRI,2692062976,311.00,0.0371193631387712
CRI,2735663104,311.00,0.0359902767310682
CRI,2778532608,311.00,0.0349365154861392
CRI,2820704512,311.00,0.0339512445934886
CRI,2862214656,311.00,0.0330287949767971
CRI,2903099392,311.00,0.0321678725323515
CRI,2943386624,311.00,0.0313715928235148
CRI,2138512.25,311.50,0.0974369196438118
CRI,6498138.5,311.50,0.127342081324144
CRI,10995399,311.50,0.159231461349663
CRI,15649488,311.50,0.189696508501314
CRI,20469242,311.50,0.217179940698031
CRI,25458006,311.50,0.241473757656152
CRI,30616468,311.50,0.262916716176065
CRI,35943872,311.50,0.281960566006489
CRI,41438488,311.50,0.299017699489923
CRI,47097724,311.50,0.314474557505662
CRI,52918360,311.50,0.328562010931677
CRI,58896448,311.50,0.341464606590236
CRI,65027320,311.50,0.353331974789484
CRI,71305792,311.50,0.364280106079917
CRI,77726320,311.50,0.374397013391814
CRI,84282600,311.50,0.383752057908637
CRI,90968664,311.50,0.392400056892228
CRI,97778344,311.50,0.400385197218966
CRI,104706472,311.50,0.407745975872231
CRI,111747592,311.50,0.414507234092198
CRI,118898248,311.50,0.420697587877328
CRI,126156224,311.50,0.426360280414428
CRI,133519696,311.50,0.431605001738333
CRI,140987296,311.50,0.436362723732486
CRI,148557728,311.50,0.440650210764559
CRI,156229360,311.50,0.444483533312834
CRI,164000496,311.50,0.447877873677172
CRI,171868880,311.50,0.450847970068224
CRI,179831648,311.50,0.453407034139985
CRI,187886304,311.50,0.455568471835477
CRI,196029712,311.50,0.457345494808692
CRI,204258096,311.50,0.458748511400486
CRI,212569104,311.50,0.459792454110541
CRI,220959296,311.50,0.460489424369825
CRI,229426080,311.50,0.460854632233776
CRI,237966256,311.50,0.4608974035758
CRI,246577568,311.50,0.46063164393928
CRI,255257184,311.50,0.46006765064277
CRI,264002560,311.50,0.459216858983424
CRI,272810720,311.50,0.458090565480518
CRI,281679520,311.50,0.456699678075267
CRI,290606592,311.50,0.455054799397558
CRI,299588992,311.50,0.453164700209285
CRI,308624896,311.50,0.451098547404882
CRI,317712192,311.50,0.449129511359558
CRI,326849568,311.50,0.446949671717434
CRI,336034304,311.50,0.444569658863969
CRI,345264256,311.50,0.441998659894693
CRI,354536960,311.50,0.439245362304774
CRI,363851360,311.50,0.436318592367257
CRI,368523424,311.50,0.434792785108939
CRI,463698592,311.50,0.398767435738634
CRI,561139520,311.50,0.358277102430193
CRI,659486976,311.50,0.318740839277964
CRI,757596608,311.50,0.282732920409146
CRI,854509760,311.50,0.251272974649552
CRI,949500800,311.50,0.224390742098457
CRI,1042048320,311.50,0.200716276932411
CRI,1131852544,311.50,0.180534212579353
CRI,1218761856,311.50,0.162680743875931
CRI,1302739584,311.50,0.147722681309581
CRI,1383837312,311.50,0.13430605239062
CRI,1462164096,311.50,0.122442861405503
CRI,1537853312,311.50,0.112607152769062
CRI,1611030528,311.50,0.103810599005882
CRI,1681842688,311.50,0.0959712379011712
CRI,1750425344,311.50,0.089077259457504
CRI,1816911232,311.50,0.0831779228827045
CRI,1881420928,311.50,0.0778686420899177
CRI,1944074880,311.50,0.073091907526468
CRI,2004969600,311.50,0.0687919859965191
CRI,2064207616,311.50,0.0650252976464039
CRI,2121881728,311.50,0.0616274462017508
CRI,2178090752,311.50,0.0585312284751005
CRI,2232934400,311.50,0.0557072790674518
CRI,2286465024,311.50,0.0531273358639339
CRI,2338745088,311.50,0.0507670155913686
CRI,2389857536,311.50,0.0486038605196359
CRI,2439867904,311.50,0.0466174564228705
CRI,2488820992,311.50,0.0447899529965046
CRI,2536782848,311.50,0.0431054462957103
CRI,2583787264,311.50,0.0415495728101067
CRI,2629892352,311.50,0.0401096204860618
CRI,2675148032,311.50,0.0387742997431939
CRI,2719593216,311.50,0.0375342430747327
CRI,2763270144,311.50,0.0363794203095402
CRI,2806208256,311.50,0.0353021015198074
CRI,2848447488,311.50,0.0342953998533346
CRI,2890020608,311.50,0.0333532229612743
CRI,2930955776,311.50,0.032469173183447
CRI,2971302656,311.50,0.0316393647392665
CRI,2170134.25,312.00,0.0995800317205031
CRI,6595036,312.00,0.130202598702667
CRI,11160657,312.00,0.162849039808677
CRI,15886417,312.00,0.194038091150261
CRI,20781258,312.00,0.222178594966316
CRI,25848476,312.00,0.247059622759949
CRI,31088754,312.00,0.26902707839227
CRI,36501220,312.00,0.288543300364097
CRI,42084040,312.00,0.306028841157158
CRI,47834496,312.00,0.321873444564247
CRI,53749164,312.00,0.336320887805996
CRI,59823992,312.00,0.349555911993704
CRI,66054116,312.00,0.361732838127793
CRI,72434048,312.00,0.372967906558941
CRI,78958008,312.00,0.383352100064016
CRI,85619696,312.00,0.392955973316234
CRI,92413000,312.00,0.401835648089488
CRI,99331536,312.00,0.41003644923876
CRI,106370400,312.00,0.417597678659121
CRI,113524496,312.00,0.424546398036796
CRI,120790480,312.00,0.430909141702074
CRI,128166408,312.00,0.436776920187398
CRI,135650768,312.00,0.442175296377911
CRI,143242064,312.00,0.447075015896914
CRI,150939024,312.00,0.451493314956863
CRI,158739840,312.00,0.455446708125251
CRI,166642576,312.00,0.458950738524422
CRI,174644464,312.00,0.462019894564847
CRI,182742992,312.00,0.464668054034334
CRI,190935024,312.00,0.466908955942813
CRI,199217568,312.00,0.468755922966579
CRI,207586736,312.00,0.470220418158362
CRI,216039472,312.00,0.471315653172155
CRI,224573056,312.00,0.472055561306917
CRI,233184128,312.00,0.472454686484269
CRI,241870272,312.00,0.472522965200284
CRI,250628976,312.00,0.472274774843129
CRI,259457120,312.00,0.471720440486934
CRI,268351936,312.00,0.470871897029213
CRI,277310944,312.00,0.469740024655607
CRI,286331520,312.00,0.468336092129817
CRI,295411008,312.00,0.466670202481367
CRI,304546784,312.00,0.464750932183122
CRI,313737344,312.00,0.462725024963362
CRI,322980800,312.00,0.460726484741159
CRI,332274592,312.00,0.458511589807031
CRI,341616768,312.00,0.45609047094608
CRI,351004320,312.00,0.453472120964804
CRI,360436256,312.00,0.450665560425278
CRI,369909888,312.00,0.4476796711117
CRI,374661920,312.00,0.446122333519483
CRI,471462816,312.00,0.4093270444816
CRI,570548608,312.00,0.367839925186075
CRI,670518272,312.00,0.327230659236122
CRI,770190016,312.00,0.29018296099359
CRI,868579328,312.00,0.257795007563288
CRI,964943104,312.00,0.230099050924082
CRI,1058750720,312.00,0.205710032341599
CRI,1149699968,312.00,0.184910337042155
CRI,1237640576,312.00,0.166538283163931
CRI,1322545280,312.00,0.151120949087868
CRI,1404479616,312.00,0.137289166146637
CRI,1483555968,312.00,0.125120760974262
CRI,1559916800,312.00,0.114986610511014
CRI,1633698688,312.00,0.105923908533256
CRI,1705051648,312.00,0.0978490205527649
CRI,1774121856,312.00,0.0908196712279263
CRI,1841043584,312.00,0.0847479725285538
CRI,1905941504,312.00,0.079285245035976
CRI,1968941952,312.00,0.0743719599793913
CRI,2030154240,312.00,0.0699795360548094
CRI,2089672960,312.00,0.0661444649052711
CRI,2147597568,312.00,0.0626531396208385
CRI,2204060160,312.00,0.0594737939452195
CRI,2259114496,312.00,0.0565742244718059
CRI,2312831488,312.00,0.053926772769497
CRI,2365286656,312.00,0.0515052792082749
CRI,2416550144,312.00,0.0492865991075231
CRI,2466693376,312.00,0.0472500823189836
CRI,2515769088,312.00,0.0453887309681544
CRI,2563836416,312.00,0.0436732421060793
CRI,2610943744,312.00,0.0420829933400757
CRI,2657138432,312.00,0.0406063481450669
CRI,2702476032,312.00,0.0392347682121041
CRI,2746996480,312.00,0.037957158249835
CRI,2790739456,312.00,0.0367694381886441
CRI,2833742080,312.00,0.035668381442866
CRI,2876044288,312.00,0.0346403704332143
CRI,2917670912,312.00,0.0336778660514625
CRI,2958660096,312.00,0.0327756849438643
CRI,2999051520,312.00,0.03192868192059
CRI,2201912.25,312.50,0.101762154258722
CRI,6692445,312.50,0.133111632827365
CRI,11326815,312.50,0.166525238043391
CRI,16124687,312.50,0.198448452115585
CRI,21095056,312.50,0.227256241602802
CRI,26241258,312.50,0.252733861616505
CRI,31563864,312.50,0.275234723901008
CRI,37061956,312.50,0.295231034064258
CRI,42733588,312.50,0.313152920261572
CRI,48575888,312.50,0.32939059813053
CRI,54585264,312.50,0.34420413741465
CRI,60757520,312.50,0.357777557580263
CRI,67087476,312.50,0.370269398475287
CRI,73569624,312.50,0.381796344539609
CRI,80197760,312.50,0.392452487174566
CRI,86965584,312.50,0.402309463520822
CRI,93866864,312.50,0.411424838642205
CRI,100895160,312.50,0.41984490883884
CRI,108045760,312.50,0.427610002962098
CRI,115314032,312.50,0.434749458655403
CRI,122696584,312.50,0.441287367758392
CRI,130191936,312.50,0.447368753153654
CRI,137798608,312.50,0.45292372630179
CRI,145515312,312.50,0.457968191147629
CRI,153340400,312.50,0.462519855748411
CRI,161271888,312.50,0.46659548447181
CRI,169307648,312.50,0.470211203307258
CRI,177444592,312.50,0.473381278620622
CRI,185680192,312.50,0.476120143311221
CRI,194011104,312.50,0.478441841700317
CRI,202433664,312.50,0.480359862997659
CRI,210945120,312.50,0.481886808234577
CRI,219541136,312.50,0.483033557596713
CRI,228219392,312.50,0.483817153007493
CRI,236976496,312.50,0.484250473054004
CRI,245810016,312.50,0.484343731788073
CRI,254717472,312.50,0.484113249488161
CRI,263695456,312.50,0.483568518561128
CRI,272741152,312.50,0.482721418393339
CRI,281852576,312.50,0.481583273259645
CRI,291026304,312.50,0.480165018856837
CRI,300259776,312.50,0.478475981058324
CRI,309550976,312.50,0.476527206583199
CRI,318898016,312.50,0.474553785156928
CRI,328298880,312.50,0.472524852579426
CRI,337750976,312.50,0.470273875396998
CRI,347251680,312.50,0.46781006846075
CRI,356799168,312.50,0.465142702132937
CRI,366391360,312.50,0.462280963509087
CRI,376026080,312.50,0.459234178462609
CRI,380858784,312.50,0.45764411704674
CRI,479302112,312.50,0.420076640139655
CRI,580046016,312.50,0.377578274202151
CRI,681650624,312.50,0.33588259951145
CRI,782892672,312.50,0.297780522462432
CRI,882763008,312.50,0.264440774833119
CRI,980499072,312.50,0.235918395929957
CRI,1075565056,312.50,0.210802056366255
CRI,1167652992,312.50,0.189368409841961
CRI,1256617344,312.50,0.170468597571194
CRI,1342443136,312.50,0.154579890554452
CRI,1425200768,312.50,0.140322170549823
CRI,1505017984,312.50,0.127844637654029
CRI,1582040704,312.50,0.117404391763998
CRI,1656414080,312.50,0.108068921866877
CRI,1728300416,312.50,0.0997528448731799
CRI,1797843072,312.50,0.0925876181279151
CRI,1865187456,312.50,0.0863394494787784
CRI,1930466048,312.50,0.0807197642060942
CRI,1993804160,312.50,0.0756669102375263
CRI,2055319040,312.50,0.0712182396389593
CRI,2115110656,312.50,0.0672769895349035
CRI,2173292800,312.50,0.0636910316154093
CRI,2229979904,312.50,0.0604259628445014
CRI,2285238016,312.50,0.0574501730910004
CRI,2339129856,312.50,0.0547333151024176
CRI,2391747072,312.50,0.0522492361876292
CRI,2443158272,312.50,0.0499896408989731
CRI,2493431296,312.50,0.04793374377976
CRI,2542617856,312.50,0.0460337809538025
CRI,2590781184,312.50,0.0442756664664756
CRI,2637980928,312.50,0.0426464454028608
CRI,2684262400,312.50,0.0411351057383325
CRI,2729672192,312.50,0.039730430750895
CRI,2774258688,312.50,0.0384227510918933
CRI,2818062592,312.50,0.0372034798801213
CRI,2861124864,312.50,0.0360655602604787
CRI,2903480320,312.50,0.0350012345495809
CRI,2945153792,312.50,0.0340040391677565
CRI,2986195968,312.50,0.0330822244598572
CRI,3026622720,312.50,0.0322177527711798
CRI,2233842.75,313.00,0.103983439914135
CRI,6790334.5,313.00,0.136069142064876
CRI,11493826,313.00,0.170260153198321
CRI,16364211,313.00,0.202927716297374
CRI,21410564,313.00,0.232412686318462
CRI,26636210,313.00,0.258496474225822
CRI,32041686,313.00,0.281539375146522
CRI,37625948,313.00,0.302023905884852
CRI,43386956,313.00,0.320389326180504
CRI,49321708,313.00,0.337025463092999
CRI,55426400,313.00,0.352211509957456
CRI,61696740,313.00,0.366128988238401
CRI,68127272,313.00,0.378940795409122
CRI,74712248,313.00,0.390764726132531
CRI,81445256,313.00,0.401697342056195
CRI,88320000,313.00,0.411811446054955
CRI,95329944,313.00,0.421166657105232
CRI,102468800,313.00,0.429809549062909
CRI,109732176,313.00,0.437781838558138
CRI,117115632,313.00,0.445114139990821
CRI,124616280,313.00,0.451877479878959
CRI,132232488,313.00,0.458134502556717
CRI,139963200,313.00,0.463848986997917
CRI,147806656,313.00,0.469040806194698
CRI,155761280,313.00,0.473728167804666
CRI,163825040,313.00,0.477928363551428
CRI,171995120,313.00,0.48165743615769
CRI,180268528,313.00,0.484930096078529
CRI,188642528,313.00,0.487761164791323
CRI,197113200,313.00,0.490164853150787
CRI,205677664,313.00,0.492154872411277
CRI,214332464,313.00,0.49374471178254
CRI,223073152,313.00,0.494943475093379
CRI,231897216,313.00,0.495771312891691
CRI,240801984,313.00,0.496238383718151
CRI,249784448,313.00,0.496357344115239
CRI,258841744,313.00,0.496144014761057
CRI,267971024,313.00,0.495608276640525
CRI,277169440,313.00,0.494761898117702
CRI,286433952,313.00,0.493616147956288
CRI,295762432,313.00,0.492181240208112
CRI,305151584,313.00,0.490468443636871
CRI,314599840,313.00,0.488489138028569
CRI,324105344,313.00,0.486580331582331
CRI,333664992,313.00,0.484520645827047
CRI,343276544,313.00,0.482231976572933
CRI,352937568,313.00,0.4797237607157
CRI,362646144,313.00,0.477005546173359
CRI,372400352,313.00,0.47408676984162
CRI,382197760,313.00,0.470977312705401
CRI,387112128,313.00,0.469356775667507
CRI,487213120,313.00,0.431010255264042
CRI,589628288,313.00,0.387486626118871
CRI,692878912,313.00,0.344691247766704
CRI,795697024,313.00,0.30552130270145
CRI,897051840,313.00,0.271206113122702
CRI,996160640,313.00,0.241845293791343
CRI,1092480768,313.00,0.215989573448816
CRI,1185701248,313.00,0.193905655421212
CRI,1275681792,313.00,0.174469425018309
CRI,1362419072,313.00,0.158097285263281
CRI,1445993344,313.00,0.143402997809794
CRI,1526538112,313.00,0.130612784476902
CRI,1604213632,313.00,0.119858900582415
CRI,1679165952,313.00,0.110244133266768
CRI,1751569152,313.00,0.101681316144742
CRI,1821576448,313.00,0.0943799344232943
CRI,1889334016,313.00,0.087951285143717
CRI,1954982656,313.00,0.0821711865217623
CRI,2018647936,313.00,0.076975814611302
CRI,2080454272,313.00,0.0724717716393819
CRI,2140504576,313.00,0.0684221221347592
CRI,2198943232,313.00,0.0647399078790301
CRI,2255842560,313.00,0.0613882972233526
CRI,2311286272,313.00,0.0583336504100807
CRI,2365350912,313.00,0.0555460989704049
CRI,2418119936,313.00,0.053023495316662
CRI,2469669120,313.00,0.0507390691961707
CRI,2520061696,313.00,0.0486311130254435
CRI,2569354752,313.00,0.0466837020429711
CRI,2617609728,313.00,0.04488228191879
CRI,2664890112,313.00,0.0432141093742455
CRI,2711243776,313.00,0.0416666354197126
CRI,2756722944,313.00,0.0402287439471571
CRI,2801373440,313.00,0.038890626830046
CRI,2845233408,313.00,0.0376438498428389
CRI,2888343296,313.00,0.0364803014185622
CRI,2930742784,313.00,0.0353921683626801
CRI,2972468992,313.00,0.0343736081265256
CRI,3013548288,313.00,0.0334189932671425
CB05,1266580.375,288.00,0.0810955677610359
CB05,3825232.75,288.00,0.128791519116156
CB05,6434082.5,288.00,0.172928477093492
CB05,9107736,288.00,0.207982520095129
CB05,11854847,288.00,0.234897185036331
CB05,14680067,288.00,0.255828219719589
CB05,17585710,288.00,0.272506184284538
CB05,20572786,288.00,0.286117574077593
CB05,23641148,288.00,0.297451924202718
CB05,26789366,288.00,0.307039171865142
CB05,30017464,288.00,0.315236864389945
CB05,33324612,288.00,0.322297494248502
CB05,36709900,288.00,0.328395977078344
CB05,40172156,288.00,0.333665345353396
CB05,43710244,288.00,0.338201383565107
CB05,47322508,288.00,0.342071398984345
CB05,51007644,288.00,0.345336093054982
CB05,54763972,288.00,0.348039125297461
CB05,58589392,288.00,0.350257350900662
CB05,62482396,288.00,0.352111284573908
CB05,66440928,288.00,0.353514856277215
CB05,70462736,288.00,0.354486995313152
CB05,74545208,288.00,0.355043744404426
CB05,78687080,288.00,0.355209361924125
CB05,82886024,288.00,0.354997142792968
CB05,87139856,288.00,0.354421242354519
CB05,91446200,288.00,0.353494650218167
CB05,95802048,288.00,0.352229106992397
CB05,100206096,288.00,0.350645595892374
CB05,104656320,288.00,0.348759771062745
CB05,109150080,288.00,0.346581124910372
CB05,113684568,288.00,0.344122924600399
CB05,118257920,288.00,0.34163791240438
CB05,122867904,288.00,0.339069161636729
CB05,127512744,288.00,0.336270483680678
CB05,132190680,288.00,0.333254757123314
CB05,136900240,288.00,0.330035054840749
CB05,141640240,288.00,0.326624172153345
CB05,146409296,288.00,0.323034626825702
CB05,151206256,288.00,0.319278964378
CB05,156030288,288.00,0.315369591552539
CB05,160880304,288.00,0.311704051458861
CB05,165755280,288.00,0.307991881998149
CB05,170654304,288.00,0.304157532493576
CB05,175576688,288.00,0.300211494552727
CB05,180521760,288.00,0.29616414876088
CB05,185488432,288.00,0.292025709169863
CB05,190475792,288.00,0.287806112275746
CB05,195482784,288.00,0.283562229252965
CB05,200508640,288.00,0.27969193627797
CB05,203028368,288.00,0.277732559172961
CB05,254172528,288.00,0.238377317884897
CB05,306211296,288.00,0.203270691945256
CB05,358523200,288.00,0.173430533823016
CB05,410657504,288.00,0.14831674777227
CB05,462323520,288.00,0.127330673782566
CB05,513328704,288.00,0.110293059407685
CB05,563548672,288.00,0.0961110427355472
CB05,612930176,288.00,0.0845668882143435
CB05,661437504,288.00,0.075324364801066
CB05,709068544,288.00,0.0674531958066993
CB05,755837824,288.00,0.0609823996855496
CB05,801763584,288.00,0.0554311874179092
CB05,846866304,288.00,0.0507697564544607
CB05,891176640,288.00,0.0466503433105281
CB05,934730112,288.00,0.0432415214746129
CB05,977576384,288.00,0.0401306314568028
CB05,1019722304,288.00,0.0375101130711819
CB05,1061195904,288.00,0.0351809276155635
CB05,1102015232,288.00,0.0330298323414357
CB05,1142208256,288.00,0.031254377558243
CB05,1181805696,288.00,0.0296173467695393
CB05,1220844544,288.00,0.0280885419090549
CB05,1259324416,288.00,0.0268128939190371
CB05,1297261568,288.00,0.0256392216485546
CB05,1334662400,288.00,0.0245312797853003
CB05,1371539840,288.00,0.023544909077966
CB05,1407921024,288.00,0.0226943672188007
CB05,1443819648,288.00,0.0218832625631382
CB05,1479254400,288.00,0.0211117286846862
CB05,1514271360,288.00,0.0204151487381843
CB05,1548870144,288.00,0.0198251259159177
CB05,1583060480,288.00,0.0192570282636639
CB05,1616882688,288.00,0.018710174035097
CB05,1650308736,288.00,0.0181838658713795
CB05,1683347072,288.00,0.0176780812211064
CB05,1715989632,288.00,0.017268136573434
CB05,1748247680,288.00,0.016882568260046
CB05,1780146048,288.00,0.0165080015629426
CB05,1811725952,288.00,0.0161430296213849
CB05,1842982272,288.00,0.0157896890007336
CB05,1286861.625,288.50,0.0820372936249925
CB05,3886846.25,288.50,0.131111108081505
CB05,6538355.5,288.50,0.176346326430377
CB05,9256115,288.50,0.212124789955581
CB05,12048776,288.50,0.239550212999262
CB05,14920900,288.50,0.260867355494909
CB05,17874772,288.50,0.277849493413029
CB05,20911344,288.50,0.291708879274211
CB05,24030120,288.50,0.303248703925618
CB05,27229912,288.50,0.313008896579703
CB05,30510832,288.50,0.321351362186917
CB05,33871916,288.50,0.328534727200847
CB05,37312172,288.50,0.3347363219941
CB05,40830484,288.50,0.340089179040604
CB05,44425588,288.50,0.344694078835417
CB05,48095940,288.50,0.348618522938438
CB05,51839924,288.50,0.351922602170873
CB05,55655904,288.50,0.354652696099578
CB05,59541988,288.50,0.356937063239471
CB05,63496160,288.50,0.358801433009148
CB05,67516424,288.50,0.360204505112094
CB05,71600792,288.50,0.361169122387039
CB05,75746864,288.50,0.361712243490686
CB05,79952360,288.50,0.361851326680096
CB05,84215400,288.50,0.361604024501361
CB05,88533744,288.50,0.360985297209737
CB05,92905088,288.50,0.360009466682243
CB05,97327440,288.50,0.358696294888716
CB05,101797680,288.50,0.357056245681164
CB05,106313936,288.50,0.355104223803693
CB05,110873864,288.50,0.352854051532958
CB05,115474864,288.50,0.350320383812885
CB05,120114784,288.50,0.347825435120797
CB05,124791544,288.50,0.345180939387291
CB05,129503328,288.50,0.342303491107643
CB05,134248496,288.50,0.339206329691422
CB05,139025776,288.50,0.335902555770318
CB05,143833504,288.50,0.332405020175841
CB05,148670640,288.50,0.328726601495077
CB05,153536192,288.50,0.324880095048385
CB05,158429040,288.50,0.320878296156124
CB05,163348384,288.50,0.317188719733963
CB05,168293072,288.50,0.313388232031642
CB05,173262272,288.50,0.30946442630686
CB05,178255536,288.50,0.305428071722957
CB05,183271664,288.50,0.30128963213194
CB05,188309872,288.50,0.297059460363513
CB05,193368960,288.50,0.292747742713928
CB05,198448144,288.50,0.288475576759595
CB05,203545904,288.50,0.28451893618886
CB05,206101504,288.50,0.28251626038589
CB05,257975104,288.50,0.242399683658689
CB05,310744064,288.50,0.206655026424585
CB05,363776736,288.50,0.176299808085645
CB05,416616448,288.50,0.150770854134841
CB05,468969088,288.50,0.1293903040267
CB05,520634528,288.50,0.112089053316833
CB05,571495936,288.50,0.0976871986080319
CB05,621490688,288.50,0.0859319074231202
CB05,670588864,288.50,0.0765582736095283
CB05,718790848,288.50,0.068579406042879
CB05,766106688,288.50,0.0619844939264702
CB05,812556352,288.50,0.0563614467596896
CB05,858167872,288.50,0.0516144696427467
CB05,902970432,288.50,0.0474463593413965
CB05,947003264,288.50,0.0439771899451991
