Mechanism,Temperature,Max.NOx.Mixing.Ratio,Total.NOx.Emissions,Reaction,Rate,Net.Reaction.Rate
CB05,310.5,1.40501998924236e-09,168441680,PAN = UNITY,-3018193.25,7905246.5
CB05,310.5,1.40501998924236e-09,168441680,PANX = UNITY,-2959585.5,7905246.5
CB05,310.5,1.40501998924236e-09,168441680,Others,-42839.0771484375,7905246.5
CB05,310.5,1.40501998924236e-09,168441680,HO2 + NO2 = HO2NO2,449169920,7905246.5
CB05,310.5,1.40501998924236e-09,168441680,C2O3 + NO2 = PAN,301849472,7905246.5
CB05,310.5,1.40501998924236e-09,168441680,CXO3 + NO2 = PANX,279517632,7905246.5
CB05,310.5,1.4906874623577e-09,177926192,HO2NO2 = HO2 + NO2,-474963648,8429705
CB05,310.5,1.4906874623577e-09,177926192,PAN = C2O3 + NO2,-316232352,8429705
CB05,310.5,1.4906874623577e-09,177926192,PANX = CXO3 + NO2,-292344992,8429705
CB05,310.5,1.4906874623577e-09,177926192,PAN = UNITY,-3251473.25,8429705
CB05,310.5,1.4906874623577e-09,177926192,PANX = UNITY,-3180550.5,8429705
CB05,310.5,1.4906874623577e-09,177926192,Others,-47073.2407226562,8429705
CB05,310.5,1.4906874623577e-09,177926192,HO2 + NO2 = HO2NO2,475064416,8429705
CB05,310.5,1.4906874623577e-09,177926192,C2O3 + NO2 = PAN,323936448,8429705
CB05,310.5,1.4906874623577e-09,177926192,CXO3 + NO2 = PANX,299448768,8429705
CB05,310.5,1.57784840748576e-09,187539504,HO2NO2 = HO2 + NO2,-501019808,8964798
CB05,310.5,1.57784840748576e-09,187539504,PAN = C2O3 + NO2,-338205856,8964798
CB05,310.5,1.57784840748576e-09,187539504,PANX = CXO3 + NO2,-311879840,8964798
CB05,310.5,1.57784840748576e-09,187539504,PAN = UNITY,-3488220.75,8964798
CB05,310.5,1.57784840748576e-09,187539504,PANX = UNITY,-3400112.25,8964798
CB05,310.5,1.57784840748576e-09,187539504,Others,-51523.7041015625,8964798
CB05,310.5,1.57784840748576e-09,187539504,HO2 + NO2 = HO2NO2,501126368,8964798
CB05,310.5,1.57784840748576e-09,187539504,C2O3 + NO2 = PAN,346434656,8964798
CB05,310.5,1.57784840748576e-09,187539504,CXO3 + NO2 = PANX,319449632,8964798
CB05,310.5,1.66647273758258e-09,197277200,HO2NO2 = HO2 + NO2,-527214848,9509112
CB05,310.5,1.66647273758258e-09,197277200,PAN = C2O3 + NO2,-360552576,9509112
CB05,310.5,1.66647273758258e-09,197277200,PANX = CXO3 + NO2,-331459168,9509112
CB05,310.5,1.66647273758258e-09,197277200,PAN = UNITY,-3728201.75,9509112
CB05,310.5,1.66647273758258e-09,197277200,PANX = UNITY,-3618178.5,9509112
CB05,310.5,1.66647273758258e-09,197277200,Others,-56185.4033203125,9509112
CB05,310.5,1.66647273758258e-09,197277200,HO2 + NO2 = HO2NO2,527326656,9509112
CB05,310.5,1.66647273758258e-09,197277200,C2O3 + NO2 = PAN,369314816,9509112
CB05,310.5,1.66647273758258e-09,197277200,CXO3 + NO2 = PANX,339496544,9509112
CB05,310.5,1.75653380729557e-09,207134992,HO2NO2 = HO2 + NO2,-553521152,10061870
CB05,310.5,1.75653380729557e-09,207134992,PAN = C2O3 + NO2,-383244192,10061870
CB05,310.5,1.75653380729557e-09,207134992,PANX = CXO3 + NO2,-351062592,10061870
CB05,310.5,1.75653380729557e-09,207134992,PAN = UNITY,-3971195.5,10061870
CB05,310.5,1.75653380729557e-09,207134992,PANX = UNITY,-3834703.5,10061870
CB05,310.5,1.75653380729557e-09,207134992,Others,-61052.6533203125,10061870
CB05,310.5,1.75653380729557e-09,207134992,HO2 + NO2 = HO2NO2,553638336,10061870
CB05,310.5,1.75653380729557e-09,207134992,C2O3 + NO2 = PAN,392548416,10061870
CB05,310.5,1.75653380729557e-09,207134992,CXO3 + NO2 = PANX,359569696,10061870
CB05,310.5,1.84800685865127e-09,217108576,HO2NO2 = HO2 + NO2,-579912064,10620000
CB05,310.5,1.84800685865127e-09,217108576,PAN = C2O3 + NO2,-406249280,10620000
CB05,310.5,1.84800685865127e-09,217108576,PANX = CXO3 + NO2,-370664000,10620000
CB05,310.5,1.84800685865127e-09,217108576,PAN = UNITY,-4216911,10620000
CB05,310.5,1.84800685865127e-09,217108576,PANX = UNITY,-4049505.25,10620000
CB05,310.5,1.84800685865127e-09,217108576,Others,-66118.8896484375,10620000
CB05,310.5,1.84800685865127e-09,217108576,HO2 + NO2 = HO2NO2,580034944,10620000
CB05,310.5,1.84800685865127e-09,217108576,C2O3 + NO2 = PAN,416102784,10620000
CB05,310.5,1.84800685865127e-09,217108576,CXO3 + NO2 = PANX,379640800,10620000
CB05,310.5,1.94086524629711e-09,227193360,HO2NO2 = HO2 + NO2,-606357504,11188129
CB05,310.5,1.94086524629711e-09,227193360,PAN = C2O3 + NO2,-429542464,11188129
CB05,310.5,1.94086524629711e-09,227193360,PANX = CXO3 + NO2,-390252000,11188129
CB05,310.5,1.94086524629711e-09,227193360,PAN = UNITY,-4465191,11188129
CB05,310.5,1.94086524629711e-09,227193360,PANX = UNITY,-4262684,11188129
CB05,310.5,1.94086524629711e-09,227193360,Others,-71376.4736328125,11188129
CB05,310.5,1.94086524629711e-09,227193360,HO2 + NO2 = HO2NO2,606485504,11188129
CB05,310.5,1.94086524629711e-09,227193360,C2O3 + NO2 = PAN,439952704,11188129
CB05,310.5,1.94086524629711e-09,227193360,CXO3 + NO2 = PANX,399700480,11188129
CB05,310.5,2.03509009644165e-09,237385184,HO2NO2 = HO2 + NO2,-632831872,11761569
CB05,310.5,2.03509009644165e-09,237385184,PAN = C2O3 + NO2,-453087328,11761569
CB05,310.5,2.03509009644165e-09,237385184,PANX = CXO3 + NO2,-409796032,11761569
CB05,310.5,2.03509009644165e-09,237385184,PAN = UNITY,-4715677,11761569
CB05,310.5,2.03509009644165e-09,237385184,PANX = UNITY,-4473980,11761569
CB05,310.5,2.03509009644165e-09,237385184,Others,-76817.26953125,11761569
CB05,310.5,2.03509009644165e-09,237385184,HO2 + NO2 = HO2NO2,632965376,11761569
CB05,310.5,2.03509009644165e-09,237385184,C2O3 + NO2 = PAN,464061888,11761569
CB05,310.5,2.03509009644165e-09,237385184,CXO3 + NO2 = PANX,419716416,11761569
CB05,310.5,2.13066098098125e-09,247680016,HO2NO2 = HO2 + NO2,-659310592,12338973
CB05,310.5,2.13066098098125e-09,247680016,PAN = C2O3 + NO2,-476851680,12338973
CB05,310.5,2.13066098098125e-09,247680016,PANX = CXO3 + NO2,-429272864,12338973
CB05,310.5,2.13066098098125e-09,247680016,PAN = UNITY,-4968072.5,12338973
CB05,310.5,2.13066098098125e-09,247680016,PANX = UNITY,-4683254,12338973
CB05,310.5,2.13066098098125e-09,247680016,Others,-82432.236328125,12338973
CB05,310.5,2.13066098098125e-09,247680016,HO2 + NO2 = HO2NO2,659448960,12338973
CB05,310.5,2.13066098098125e-09,247680016,C2O3 + NO2 = PAN,488394720,12338973
CB05,310.5,2.13066098098125e-09,247680016,CXO3 + NO2 = PANX,439664096,12338973
CB05,310.5,2.22755924816909e-09,258073424,HO2NO2 = HO2 + NO2,-685769344,12920554
CB05,310.5,2.22755924816909e-09,258073424,PAN = C2O3 + NO2,-500805472,12920554
CB05,310.5,2.22755924816909e-09,258073424,PANX = CXO3 + NO2,-448666336,12920554
CB05,310.5,2.22755924816909e-09,258073424,PAN = UNITY,-5222110.5,12920554
CB05,310.5,2.22755924816909e-09,258073424,PANX = UNITY,-4890448,12920554
CB05,310.5,2.22755924816909e-09,258073424,Others,-88212.6416015625,12920554
CB05,310.5,2.22755924816909e-09,258073424,HO2 + NO2 = HO2NO2,685912704,12920554
CB05,310.5,2.22755924816909e-09,258073424,C2O3 + NO2 = PAN,512922688,12920554
CB05,310.5,2.22755924816909e-09,258073424,CXO3 + NO2 = PANX,459527104,12920554
CB05,310.5,2.32576891079361e-09,268561376,HO2NO2 = HO2 + NO2,-712183616,13504401
CB05,310.5,2.32576891079361e-09,268561376,PAN = C2O3 + NO2,-524911264,13504401
CB05,310.5,2.32576891079361e-09,268561376,PANX = CXO3 + NO2,-467948512,13504401
CB05,310.5,2.32576891079361e-09,268561376,PAN = UNITY,-5477429.5,13504401
CB05,310.5,2.32576891079361e-09,268561376,PANX = UNITY,-5095343,13504401
CB05,310.5,2.32576891079361e-09,268561376,Others,-94147.6083984375,13504401
CB05,310.5,2.32576891079361e-09,268561376,HO2 + NO2 = HO2NO2,712331072,13504401
CB05,310.5,2.32576891079361e-09,268561376,C2O3 + NO2 = PAN,537605952,13504401
CB05,310.5,2.32576891079361e-09,268561376,CXO3 + NO2 = PANX,479277120,13504401
CB05,310.5,2.42527398164327e-09,279140096,HO2NO2 = HO2 + NO2,-738530240,14088318
CB05,310.5,2.42527398164327e-09,279140096,PAN = C2O3 + NO2,-549135552,14088318
CB05,310.5,2.42527398164327e-09,279140096,PANX = CXO3 + NO2,-487098912,14088318
CB05,310.5,2.42527398164327e-09,279140096,PAN = UNITY,-5733704.5,14088318
CB05,310.5,2.42527398164327e-09,279140096,PANX = UNITY,-5297814.5,14088318
CB05,310.5,2.42527398164327e-09,279140096,Others,-100226.571289062,14088318
CB05,310.5,2.42527398164327e-09,279140096,HO2 + NO2 = HO2NO2,738682624,14088318
CB05,310.5,2.42527398164327e-09,279140096,C2O3 + NO2 = PAN,562410048,14088318
CB05,310.5,2.42527398164327e-09,279140096,CXO3 + NO2 = PANX,498892224,14088318
CB05,310.5,2.52606158213098e-09,289805856,HO2NO2 = HO2 + NO2,-764779840,14676048
CB05,310.5,2.52606158213098e-09,289805856,PAN = C2O3 + NO2,-573445952,14676048
CB05,310.5,2.52606158213098e-09,289805856,PANX = CXO3 + NO2,-506101024,14676048
CB05,310.5,2.52606158213098e-09,289805856,PAN = UNITY,-5990661.5,14676048
CB05,310.5,2.52606158213098e-09,289805856,PANX = UNITY,-5497801,14676048
CB05,310.5,2.52606158213098e-09,289805856,Others,-106437.87109375,14676048
CB05,310.5,2.52606158213098e-09,289805856,HO2 + NO2 = HO2NO2,764936320,14676048
CB05,310.5,2.52606158213098e-09,289805856,C2O3 + NO2 = PAN,587303552,14676048
CB05,310.5,2.52606158213098e-09,289805856,CXO3 + NO2 = PANX,518357760,14676048
CB05,310.5,2.62811905571425e-09,300554240,HO2NO2 = HO2 + NO2,-790911296,15263212
CB05,310.5,2.62811905571425e-09,300554240,PAN = C2O3 + NO2,-597806272,15263212
CB05,310.5,2.62811905571425e-09,300554240,PANX = CXO3 + NO2,-524930816,15263212
CB05,310.5,2.62811905571425e-09,300554240,PAN = UNITY,-6247919.5,15263212
CB05,310.5,2.62811905571425e-09,300554240,PANX = UNITY,-5695105.5,15263212
CB05,310.5,2.62811905571425e-09,300554240,Others,-112769.994140625,15263212
CB05,310.5,2.62811905571425e-09,300554240,HO2 + NO2 = HO2NO2,791071552,15263212
CB05,310.5,2.62811905571425e-09,300554240,C2O3 + NO2 = PAN,612248832,15263212
CB05,310.5,2.62811905571425e-09,300554240,CXO3 + NO2 = PANX,537647296,15263212
CB05,310.5,2.73143530016284e-09,311381984,HO2NO2 = HO2 + NO2,-816901632,15847374
CB05,310.5,2.73143530016284e-09,311381984,PAN = C2O3 + NO2,-622182016,15847374
CB05,310.5,2.73143530016284e-09,311381984,PANX = CXO3 + NO2,-543567360,15847374
CB05,310.5,2.73143530016284e-09,311381984,PAN = UNITY,-6505128,15847374
CB05,310.5,2.73143530016284e-09,311381984,PANX = UNITY,-5889552,15847374
CB05,310.5,2.73143530016284e-09,311381984,PANX + OH = ALD2 + NO2,-100368.328125,15847374
CB05,310.5,2.73143530016284e-09,311381984,Others,-18842.76171875,15847374
CB05,310.5,2.73143530016284e-09,311381984,HO2 + NO2 = HO2NO2,817066496,15847374
CB05,310.5,2.73143530016284e-09,311381984,C2O3 + NO2 = PAN,637208192,15847374
CB05,310.5,2.73143530016284e-09,311381984,CXO3 + NO2 = PANX,556737792,15847374
CB05,310.5,2.83600054551414e-09,322285344,HO2NO2 = HO2 + NO2,-842728256,16431435
CB05,310.5,2.83600054551414e-09,322285344,PAN = C2O3 + NO2,-646540544,16431435
CB05,310.5,2.83600054551414e-09,322285344,PANX = CXO3 + NO2,-561995264,16431435
CB05,310.5,2.83600054551414e-09,322285344,PAN = UNITY,-6762000,16431435
CB05,310.5,2.83600054551414e-09,322285344,PANX = UNITY,-6081090,16431435
CB05,310.5,2.83600054551414e-09,322285344,PANX + OH = ALD2 + NO2,-105952.125,16431435
CB05,310.5,2.83600054551414e-09,322285344,Others,-19796.564453125,16431435
CB05,310.5,2.83600054551414e-09,322285344,HO2 + NO2 = HO2NO2,842896128,16431435
CB05,310.5,2.83600054551414e-09,322285344,C2O3 + NO2 = PAN,662151552,16431435
CB05,310.5,2.83600054551414e-09,322285344,CXO3 + NO2 = PANX,575617024,16431435
CB05,310.5,2.94180590998394e-09,333260672,HO2NO2 = HO2 + NO2,-868368320,17014268
CB05,310.5,2.94180590998394e-09,333260672,PAN = C2O3 + NO2,-670848128,17014268
CB05,310.5,2.94180590998394e-09,333260672,PANX = CXO3 + NO2,-580197248,17014268
CB05,310.5,2.94180590998394e-09,333260672,PAN = UNITY,-7018193,17014268
CB05,310.5,2.94180590998394e-09,333260672,PANX = UNITY,-6269593,17014268
CB05,310.5,2.94180590998394e-09,333260672,PANX + OH = ALD2 + NO2,-111612.1171875,17014268
CB05,310.5,2.94180590998394e-09,333260672,Others,-20758.32421875,17014268
CB05,310.5,2.94180590998394e-09,333260672,HO2 + NO2 = HO2NO2,868539648,17014268
CB05,310.5,2.94180590998394e-09,333260672,C2O3 + NO2 = PAN,687043520,17014268
CB05,310.5,2.94180590998394e-09,333260672,CXO3 + NO2 = PANX,594265344,17014268
CB05,310.5,3.04884339996647e-09,344305152,HO2NO2 = HO2 + NO2,-893801728,17593628
CB05,310.5,3.04884339996647e-09,344305152,PAN = C2O3 + NO2,-695071680,17593628
CB05,310.5,3.04884339996647e-09,344305152,PANX = CXO3 + NO2,-598154944,17593628
CB05,310.5,3.04884339996647e-09,344305152,PAN = UNITY,-7273363,17593628
CB05,310.5,3.04884339996647e-09,344305152,PANX = UNITY,-6454911,17593628
CB05,310.5,3.04884339996647e-09,344305152,PANX + OH = ALD2 + NO2,-117337.421875,17593628
CB05,310.5,3.04884339996647e-09,344305152,Others,-21726.35546875,17593628
CB05,310.5,3.04884339996647e-09,344305152,HO2 + NO2 = HO2NO2,893976256,17593628
CB05,310.5,3.04884339996647e-09,344305152,C2O3 + NO2 = PAN,711849152,17593628
CB05,310.5,3.04884339996647e-09,344305152,CXO3 + NO2 = PANX,612664000,17593628
CB05,310.5,3.15710613207898e-09,355414944,HO2NO2 = HO2 + NO2,-919005888,18169206
CB05,310.5,3.15710613207898e-09,355414944,PAN = C2O3 + NO2,-719180352,18169206
CB05,310.5,3.15710613207898e-09,355414944,PANX = CXO3 + NO2,-615854720,18169206
CB05,310.5,3.15710613207898e-09,355414944,PAN = UNITY,-7527224.5,18169206
CB05,310.5,3.15710613207898e-09,355414944,PANX = UNITY,-6636986.5,18169206
CB05,310.5,3.15710613207898e-09,355414944,PANX + OH = ALD2 + NO2,-123116.921875,18169206
CB05,310.5,3.15710613207898e-09,355414944,Others,-22698.986328125,18169206
CB05,310.5,3.15710613207898e-09,355414944,HO2 + NO2 = HO2NO2,919183232,18169206
CB05,310.5,3.15710613207898e-09,355414944,C2O3 + NO2 = PAN,736537408,18169206
CB05,310.5,3.15710613207898e-09,355414944,CXO3 + NO2 = PANX,630799488,18169206
CB05,310.5,3.26658788907253e-09,366587264,HO2NO2 = HO2 + NO2,-943963904,18740164
CB05,310.5,3.26658788907253e-09,366587264,PAN = C2O3 + NO2,-743141120,18740164
CB05,310.5,3.26658788907253e-09,366587264,PANX = CXO3 + NO2,-633280960,18740164
CB05,310.5,3.26658788907253e-09,366587264,PAN = UNITY,-7779444,18740164
CB05,310.5,3.26658788907253e-09,366587264,PANX = UNITY,-6815712.5,18740164
CB05,310.5,3.26658788907253e-09,366587264,PANX + OH = ALD2 + NO2,-128939.453125,18740164
CB05,310.5,3.26658788907253e-09,366587264,Others,-23674.537109375,18740164
CB05,310.5,3.26658788907253e-09,366587264,HO2 + NO2 = HO2NO2,944144256,18740164
CB05,310.5,3.26658788907253e-09,366587264,C2O3 + NO2 = PAN,761074688,18740164
CB05,310.5,3.26658788907253e-09,366587264,CXO3 + NO2 = PANX,648655104,18740164
CB05,310.5,3.37728334187659e-09,377818336,HO2NO2 = HO2 + NO2,-968655808,19304028
CB05,310.5,3.37728334187659e-09,377818336,PAN = C2O3 + NO2,-766923072,19304028
CB05,310.5,3.37728334187659e-09,377818336,PANX = CXO3 + NO2,-650417984,19304028
CB05,310.5,3.37728334187659e-09,377818336,PAN = UNITY,-8029697.5,19304028
CB05,310.5,3.37728334187659e-09,377818336,PANX = UNITY,-6990948.5,19304028
CB05,310.5,3.37728334187659e-09,377818336,PANX + OH = ALD2 + NO2,-134793.78125,19304028
CB05,310.5,3.37728334187659e-09,377818336,Others,-24651.34765625,19304028
CB05,310.5,3.37728334187659e-09,377818336,HO2 + NO2 = HO2NO2,968838528,19304028
CB05,310.5,3.37728334187659e-09,377818336,C2O3 + NO2 = PAN,785428224,19304028
CB05,310.5,3.37728334187659e-09,377818336,CXO3 + NO2 = PANX,666214208,19304028
CB05,310.5,3.48918560710842e-09,389105632,HO2NO2 = HO2 + NO2,-993059648,19864206
CB05,310.5,3.48918560710842e-09,389105632,PAN = C2O3 + NO2,-790498496,19864206
CB05,310.5,3.48918560710842e-09,389105632,PANX = CXO3 + NO2,-667256448,19864206
CB05,310.5,3.48918560710842e-09,389105632,PAN = UNITY,-8277750.5,19864206
CB05,310.5,3.48918560710842e-09,389105632,PANX = UNITY,-7162710,19864206
CB05,310.5,3.48918560710842e-09,389105632,PANX + OH = ALD2 + NO2,-140668.953125,19864206
CB05,310.5,3.48918560710842e-09,389105632,Others,-25627.755859375,19864206
CB05,310.5,3.48918560710842e-09,389105632,HO2 + NO2 = HO2NO2,993244416,19864206
CB05,310.5,3.48918560710842e-09,389105632,C2O3 + NO2 = PAN,809571776,19864206
CB05,310.5,3.48918560710842e-09,389105632,CXO3 + NO2 = PANX,683469888,19864206
CB05,310.5,3.60228424867159e-09,400446112,HO2NO2 = HO2 + NO2,-1017158848,20416156
CB05,310.5,3.60228424867159e-09,400446112,PAN = C2O3 + NO2,-813836032,20416156
CB05,310.5,3.60228424867159e-09,400446112,PANX = CXO3 + NO2,-683780864,20416156
CB05,310.5,3.60228424867159e-09,400446112,PAN = UNITY,-8523247,20416156
CB05,310.5,3.60228424867159e-09,400446112,PANX = UNITY,-7330826.5,20416156
CB05,310.5,3.60228424867159e-09,400446112,PANX + OH = ALD2 + NO2,-146553.6875,20416156
CB05,310.5,3.60228424867159e-09,400446112,Others,-26602.12109375,20416156
CB05,310.5,3.60228424867159e-09,400446112,HO2 + NO2 = HO2NO2,1017345216,20416156
CB05,310.5,3.60228424867159e-09,400446112,C2O3 + NO2 = PAN,833471168,20416156
CB05,310.5,3.60228424867159e-09,400446112,CXO3 + NO2 = PANX,700403200,20416156
CB05,310.5,3.71658548381504e-09,411836864,HO2NO2 = HO2 + NO2,-1040934016,20959716
CB05,310.5,3.71658548381504e-09,411836864,PAN = C2O3 + NO2,-836907200,20959716
CB05,310.5,3.71658548381504e-09,411836864,PANX = CXO3 + NO2,-699980480,20959716
CB05,310.5,3.71658548381504e-09,411836864,PAN = UNITY,-8765914,20959716
CB05,310.5,3.71658548381504e-09,411836864,PANX = UNITY,-7495249.5,20959716
CB05,310.5,3.71658548381504e-09,411836864,PANX + OH = ALD2 + NO2,-152437,20959716
CB05,310.5,3.71658548381504e-09,411836864,Others,-27572.806640625,20959716
CB05,310.5,3.71658548381504e-09,411836864,HO2 + NO2 = HO2NO2,1041122304,20959716
CB05,310.5,3.71658548381504e-09,411836864,C2O3 + NO2 = PAN,857097728,20959716
CB05,310.5,3.71658548381504e-09,411836864,CXO3 + NO2 = PANX,717002688,20959716
CB05,310.5,3.83208575982508e-09,423275200,HO2NO2 = HO2 + NO2,-1064367808,21497344
CB05,310.5,3.83208575982508e-09,423275200,PAN = C2O3 + NO2,-859685056,21497344
CB05,310.5,3.83208575982508e-09,423275200,PANX = CXO3 + NO2,-715844288,21497344
CB05,310.5,3.83208575982508e-09,423275200,PAN = UNITY,-9005486,21497344
CB05,310.5,3.83208575982508e-09,423275200,PANX = UNITY,-7655927,21497344
CB05,310.5,3.83208575982508e-09,423275200,PANX + OH = ALD2 + NO2,-158308.046875,21497344
CB05,310.5,3.83208575982508e-09,423275200,Others,-28538.234375,21497344
CB05,310.5,3.83208575982508e-09,423275200,HO2 + NO2 = HO2NO2,1064557184,21497344
CB05,310.5,3.83208575982508e-09,423275200,C2O3 + NO2 = PAN,880425152,21497344
CB05,310.5,3.83208575982508e-09,423275200,CXO3 + NO2 = PANX,733260160,21497344
CB05,310.5,3.94878352238948e-09,434758720,HO2NO2 = HO2 + NO2,-1087445888,22023422
CB05,310.5,3.94878352238948e-09,434758720,PAN = C2O3 + NO2,-882142720,22023422
CB05,310.5,3.94878352238948e-09,434758720,PANX = CXO3 + NO2,-731360512,22023422
CB05,310.5,3.94878352238948e-09,434758720,PAN = UNITY,-9241683,22023422
CB05,310.5,3.94878352238948e-09,434758720,PANX = UNITY,-7812759,22023422
CB05,310.5,3.94878352238948e-09,434758720,PANX + OH = ALD2 + NO2,-164156.53125,22023422
CB05,310.5,3.94878352238948e-09,434758720,Others,-29496.828125,22023422
CB05,310.5,3.94878352238948e-09,434758720,HO2 + NO2 = HO2NO2,1087636608,22023422
CB05,310.5,3.94878352238948e-09,434758720,C2O3 + NO2 = PAN,903423104,22023422
CB05,310.5,3.94878352238948e-09,434758720,CXO3 + NO2 = PANX,749161472,22023422
CB05,310.5,4.06667810537442e-09,446283936,HO2NO2 = HO2 + NO2,-1110149248,22541428
CB05,310.5,4.06667810537442e-09,446283936,PAN = C2O3 + NO2,-904256192,22541428
CB05,310.5,4.06667810537442e-09,446283936,PANX = CXO3 + NO2,-746523712,22541428
CB05,310.5,4.06667810537442e-09,446283936,PAN = UNITY,-9474268,22541428
CB05,310.5,4.06667810537442e-09,446283936,PANX = UNITY,-7965745,22541428
CB05,310.5,4.06667810537442e-09,446283936,PANX + OH = ALD2 + NO2,-169971.546875,22541428
CB05,310.5,4.06667810537442e-09,446283936,Others,-30447.080078125,22541428
CB05,310.5,4.06667810537442e-09,446283936,HO2 + NO2 = HO2NO2,1110340736,22541428
CB05,310.5,4.06667810537442e-09,446283936,C2O3 + NO2 = PAN,926069376,22541428
CB05,310.5,4.06667810537442e-09,446283936,CXO3 + NO2 = PANX,764701184,22541428
CB05,310.5,4.18576862060149e-09,457849184,HO2NO2 = HO2 + NO2,-1132462848,23051824
CB05,310.5,4.18576862060149e-09,457849184,PAN = C2O3 + NO2,-926002048,23051824
CB05,310.5,4.18576862060149e-09,457849184,PANX = CXO3 + NO2,-761325888,23051824
CB05,310.5,4.18576862060149e-09,457849184,PAN = UNITY,-9703045,23051824
CB05,310.5,4.18576862060149e-09,457849184,PANX = UNITY,-8114860,23051824
CB05,310.5,4.18576862060149e-09,457849184,PANX + OH = ALD2 + NO2,-175743.171875,23051824
CB05,310.5,4.18576862060149e-09,457849184,Others,-31387.466796875,23051824
CB05,310.5,4.18576862060149e-09,457849184,HO2 + NO2 = HO2NO2,1132654720,23051824
CB05,310.5,4.18576862060149e-09,457849184,C2O3 + NO2 = PAN,948340352,23051824
CB05,310.5,4.18576862060149e-09,457849184,CXO3 + NO2 = PANX,779872448,23051824
CB05,310.5,4.24576240831698e-09,463645696,HO2NO2 = HO2 + NO2,-1143469568,23301886
CB05,310.5,4.24576240831698e-09,463645696,PAN = C2O3 + NO2,-936728640,23301886
CB05,310.5,4.24576240831698e-09,463645696,PANX = CXO3 + NO2,-768587776,23301886
CB05,310.5,4.24576240831698e-09,463645696,PAN = UNITY,-9815898,23301886
CB05,310.5,4.24576240831698e-09,463645696,PANX = UNITY,-8187927,23301886
CB05,310.5,4.24576240831698e-09,463645696,PANX + OH = ALD2 + NO2,-178609.578125,23301886
CB05,310.5,4.24576240831698e-09,463645696,Others,-31853.51953125,23301886
CB05,310.5,4.24576240831698e-09,463645696,HO2 + NO2 = HO2NO2,1143661184,23301886
CB05,310.5,4.24576240831698e-09,463645696,C2O3 + NO2 = PAN,959326080,23301886
CB05,310.5,4.24576240831698e-09,463645696,CXO3 + NO2 = PANX,787315008,23301886
CB05,310.5,5.50864021064967e-09,581090752,HO2NO2 = HO2 + NO2,-1339917824,27707338
CB05,310.5,5.50864021064967e-09,581090752,PAN = C2O3 + NO2,-1126819072,27707338
CB05,310.5,5.50864021064967e-09,581090752,PANX = CXO3 + NO2,-893249408,27707338
CB05,310.5,5.50864021064967e-09,581090752,PAN = UNITY,-11820054,27707338
CB05,310.5,5.50864021064967e-09,581090752,PANX = UNITY,-9436717,27707338
CB05,310.5,5.50864021064967e-09,581090752,PANX + OH = ALD2 + NO2,-231384.234375,27707338
CB05,310.5,5.50864021064967e-09,581090752,Others,-40331.9375,27707338
CB05,310.5,5.50864021064967e-09,581090752,HO2 + NO2 = HO2NO2,1340095488,27707338
CB05,310.5,5.50864021064967e-09,581090752,C2O3 + NO2 = PAN,1154020224,27707338
CB05,310.5,5.50864021064967e-09,581090752,CXO3 + NO2 = PANX,915105984,27707338
CB05,310.5,6.89257939612276e-09,700019072,HO2NO2 = HO2 + NO2,-1485281280,30746162
CB05,310.5,6.89257939612276e-09,700019072,PAN = C2O3 + NO2,-1260882048,30746162
CB05,310.5,6.89257939612276e-09,700019072,PANX = CXO3 + NO2,-976921408,30746162
CB05,310.5,6.89257939612276e-09,700019072,PAN = UNITY,-13247480,30746162
CB05,310.5,6.89257939612276e-09,700019072,PANX = UNITY,-10278315,30746162
CB05,310.5,6.89257939612276e-09,700019072,PANX + OH = ALD2 + NO2,-270755.1875,30746162
CB05,310.5,6.89257939612276e-09,700019072,Others,-46551.8671875,30746162
CB05,310.5,6.89257939612276e-09,700019072,HO2 + NO2 = HO2NO2,1485407360,30746162
CB05,310.5,6.89257939612276e-09,700019072,C2O3 + NO2 = PAN,1291356928,30746162
CB05,310.5,6.89257939612276e-09,700019072,CXO3 + NO2 = PANX,1000910400,30746162
CB05,310.5,8.39687608333861e-09,818663104,HO2NO2 = HO2 + NO2,-1576799872,32326976
CB05,310.5,8.39687608333861e-09,818663104,PAN = C2O3 + NO2,-1333871488,32326976
CB05,310.5,8.39687608333861e-09,818663104,PANX = CXO3 + NO2,-1020971648,32326976
CB05,310.5,8.39687608333861e-09,818663104,PAN = UNITY,-14047335,32326976
CB05,310.5,8.39687608333861e-09,818663104,PANX = UNITY,-10739332,32326976
CB05,310.5,8.39687608333861e-09,818663104,PANX + OH = ALD2 + NO2,-293175.71875,32326976
CB05,310.5,8.39687608333861e-09,818663104,Others,-50084.08203125,32326976
CB05,310.5,8.39687608333861e-09,818663104,HO2 + NO2 = HO2NO2,1576844288,32326976
CB05,310.5,8.39687608333861e-09,818663104,C2O3 + NO2 = PAN,1366151040,32326976
CB05,310.5,8.39687608333861e-09,818663104,CXO3 + NO2 = PANX,1046103936,32326976
CB05,310.5,1.00125658875072e-08,935514880,HO2NO2 = HO2 + NO2,-1618878336,32587052
CB05,310.5,1.00125658875072e-08,935514880,PAN = C2O3 + NO2,-1351158656,32587052
CB05,310.5,1.00125658875072e-08,935514880,PANX = CXO3 + NO2,-1031083456,32587052
CB05,310.5,1.00125658875072e-08,935514880,PAN = UNITY,-14275140,32587052
CB05,310.5,1.00125658875072e-08,935514880,PANX = UNITY,-10880488,32587052
