Mechanism,Temperature,NOx.Emissions,Reaction,Rate.Constant
MOZART-4,306.5,140694656,PAN = UNITY,3.9999998989515e-05
MOZART-4,306.5,148891248,MPAN = UNITY,3.9999998989515e-05
MOZART-4,306.5,157196112,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,306.5,165605728,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,306.5,174116464,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,306.5,182724960,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,306.5,191427472,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,306.5,200220624,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,306.5,209100448,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,306.5,218064560,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,306.5,227109008,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,306.5,236230624,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,306.5,245426176,PAN = UNITY,3.9999998989515e-05
MOZART-4,306.5,254692496,MPAN = UNITY,3.9999998989515e-05
MOZART-4,306.5,264026464,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,306.5,273425120,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,306.5,282885472,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,306.5,292404832,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,306.5,301980352,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,306.5,311609216,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,306.5,321289280,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,306.5,331017728,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,306.5,340792128,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,306.5,350610176,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,306.5,360469856,PAN = UNITY,3.9999998989515e-05
MOZART-4,306.5,370368384,MPAN = UNITY,3.9999998989515e-05
MOZART-4,306.5,380304320,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,306.5,390274816,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,306.5,400278784,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,306.5,405292480,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,306.5,506855552,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,306.5,609801856,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,306.5,712778176,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,306.5,814683456,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,306.5,914616640,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,306.5,1011939776,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,306.5,1106257024,PAN = UNITY,3.9999998989515e-05
MOZART-4,306.5,1197373056,MPAN = UNITY,3.9999998989515e-05
MOZART-4,306.5,1285270016,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,306.5,1370026880,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,306.5,1451787648,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,306.5,1530724992,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,306.5,1607006336,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,306.5,1680808192,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,306.5,1752296832,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,306.5,1821606528,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,306.5,1888878976,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,306.5,1954245632,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,306.5,2017826048,PAN = UNITY,3.9999998989515e-05
MOZART-4,306.5,2079724160,MPAN = UNITY,3.9999998989515e-05
MOZART-4,306.5,2140040960,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,306.5,2198866176,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,306.5,2256285184,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,306.5,2312374784,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,306.5,2367207936,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,306.5,2420843776,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,306.5,2473346048,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,306.5,2524764160,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,306.5,2575155456,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,306.5,2624564992,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,306.5,2673030400,PAN = UNITY,3.9999998989515e-05
MOZART-4,306.5,2720603392,MPAN = UNITY,3.9999998989515e-05
MOZART-4,306.5,2767325952,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,306.5,2813215232,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,306.5,2858303232,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,306.5,2902612736,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,306.5,2946194432,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,306.5,2989069056,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,306.5,3031255296,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,306.5,3072782080,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,307,2371824,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,307,7243652.5,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,307,12305337,PAN = UNITY,3.9999998989515e-05
MOZART-4,307,17566158,MPAN = UNITY,3.9999998989515e-05
MOZART-4,307,23027436,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,307,28687766,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,307,34545236,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,307,40597084,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,307,46839836,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,307,53269524,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,307,59881424,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,307,66670156,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,307,73629848,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,307,80754248,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,307,88036488,PAN = UNITY,3.9999998989515e-05
MOZART-4,307,95469944,MPAN = UNITY,3.9999998989515e-05
MOZART-4,307,103048088,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,307,110764672,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,307,118613808,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,307,126590384,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,307,134689920,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,307,142908064,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,307,151241040,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,307,159685344,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,307,168237056,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,307,176892752,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,307,185648512,PAN = UNITY,3.9999998989515e-05
MOZART-4,307,194500992,MPAN = UNITY,3.9999998989515e-05
MOZART-4,307,203446160,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,307,212480944,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,307,221601728,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,307,230805216,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,307,240087792,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,307,249446064,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,307,258877040,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,307,268377424,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,307,277944192,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,307,287574208,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,307,297264704,PAN = UNITY,3.9999998989515e-05
MOZART-4,307,307012992,MPAN = UNITY,3.9999998989515e-05
MOZART-4,307,316815872,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,307,326671168,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,307,336576160,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,307,346528288,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,307,356525376,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,307,366564512,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,307,376644096,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,307,386761664,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,307,396915104,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,307,407102144,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,307,412207712,PAN = UNITY,3.9999998989515e-05
MOZART-4,307,515637056,MPAN = UNITY,3.9999998989515e-05
MOZART-4,307,620465280,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,307,725294528,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,307,828983040,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,307,930591040,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,307,1029462080,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,307,1125183616,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,307,1217564416,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,307,1306590848,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,307,1392353536,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,307,1475007360,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,307,1554737152,PAN = UNITY,3.9999998989515e-05
MOZART-4,307,1631720832,MPAN = UNITY,3.9999998989515e-05
MOZART-4,307,1706153600,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,307,1778190080,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,307,1847990912,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,307,1915702912,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,307,1981458048,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,307,2045380352,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,307,2107585152,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,307,2168175872,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,307,2227243520,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,307,2284880896,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,307,2341160960,PAN = UNITY,3.9999998989515e-05
MOZART-4,307,2396163328,MPAN = UNITY,3.9999998989515e-05
MOZART-4,307,2449953024,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,307,2502592768,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,307,2554137856,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,307,2604635392,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,307,2654141952,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,307,2702692352,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,307,2750343680,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,307,2797131520,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,307,2843089920,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,307,2888235776,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,307,2932596992,PAN = UNITY,3.9999998989515e-05
MOZART-4,307,2976226048,MPAN = UNITY,3.9999998989515e-05
MOZART-4,307,3019142912,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,307,3061367808,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,307,3102929152,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,307.5,2404596,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,307.5,7345109.5,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,307.5,12479801,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,307.5,17817892,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,307.5,23360566,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,307.5,29106362,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,307.5,35053200,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,307.5,41198288,PAN = UNITY,3.9999998989515e-05
MOZART-4,307.5,47538000,MPAN = UNITY,3.9999998989515e-05
MOZART-4,307.5,54068188,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,307.5,60784024,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,307.5,67679960,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,307.5,74750008,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,307.5,81987632,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,307.5,89385984,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,307.5,96938200,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,307.5,104637728,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,307.5,112478376,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,307.5,120454456,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,307.5,128560840,PAN = UNITY,3.9999998989515e-05
MOZART-4,307.5,136793088,MPAN = UNITY,3.9999998989515e-05
MOZART-4,307.5,145146912,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,307.5,153618784,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,307.5,162204848,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,307.5,170901200,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,307.5,179704224,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,307.5,188610048,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,307.5,197615056,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,307.5,206715152,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,307.5,215907376,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,307.5,225187968,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,307.5,234553088,PAN = UNITY,3.9999998989515e-05
MOZART-4,307.5,243999488,MPAN = UNITY,3.9999998989515e-05
MOZART-4,307.5,253523632,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,307.5,263122320,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,307.5,272792128,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,307.5,282530144,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,307.5,292333088,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,307.5,302197984,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,307.5,312122080,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,307.5,322102496,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,307.5,332136320,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,307.5,342221184,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,307.5,352354272,PAN = UNITY,3.9999998989515e-05
MOZART-4,307.5,362533312,MPAN = UNITY,3.9999998989515e-05
MOZART-4,307.5,372756288,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,307.5,383019936,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,307.5,393322688,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,307.5,403662080,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,307.5,414036320,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,307.5,419235584,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,307.5,524566368,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,307.5,631311296,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,307.5,738027072,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,307.5,843524096,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,307.5,946829504,PAN = UNITY,3.9999998989515e-05
MOZART-4,307.5,1047260608,MPAN = UNITY,3.9999998989515e-05
MOZART-4,307.5,1144400512,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,307.5,1238049920,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,307.5,1328206720,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,307.5,1414970368,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,307.5,1498510464,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,307.5,1579024512,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,307.5,1656697984,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,307.5,1731740160,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,307.5,1804316800,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,307.5,1874592768,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,307.5,1942726784,PAN = UNITY,3.9999998989515e-05
MOZART-4,307.5,2008852992,MPAN = UNITY,3.9999998989515e-05
MOZART-4,307.5,2073107072,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,307.5,2135603712,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,307.5,2196451584,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,307.5,2255748096,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,307.5,2313582848,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,307.5,2370041856,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,307.5,2425199360,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,307.5,2479122944,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,307.5,2531885312,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,307.5,2583534592,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,307.5,2634134784,PAN = UNITY,3.9999998989515e-05
MOZART-4,307.5,2683718400,MPAN = UNITY,3.9999998989515e-05
MOZART-4,307.5,2732350720,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,307.5,2780068864,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,307.5,2826911744,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,307.5,2872923392,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,307.5,2918118656,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,307.5,2962531072,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,307.5,3006188544,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,307.5,3049140224,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,307.5,3091394816,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,307.5,3132987136,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,308,2437604.75,PAN = UNITY,3.9999998989515e-05
MOZART-4,308,7447296,MPAN = UNITY,3.9999998989515e-05
MOZART-4,308,12655535,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,308,18071486,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,308,23696246,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,308,29528188,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,308,35565204,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,308,41804336,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,308,48241844,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,308,54873540,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,308,61694372,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,308,68698648,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,308,75880168,PAN = UNITY,3.9999998989515e-05
MOZART-4,308,83232344,MPAN = UNITY,3.9999998989515e-05
MOZART-4,308,90748008,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,308,98420408,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,308,106242752,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,308,114209152,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,308,122313888,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,308,130551976,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,308,138918944,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,308,147410784,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,308,156023600,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,308,164753856,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,308,173597200,PAN = UNITY,3.9999998989515e-05
MOZART-4,308,182550080,MPAN = UNITY,3.9999998989515e-05
MOZART-4,308,191608672,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,308,200768944,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,308,210026672,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,308,219379040,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,308,228821904,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,308,238351616,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,308,247964832,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,308,257657824,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,308,267427120,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,308,277269696,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,308,287181920,PAN = UNITY,3.9999998989515e-05
MOZART-4,308,297160800,MPAN = UNITY,3.9999998989515e-05
MOZART-4,308,307203296,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,308,317306304,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,308,327467392,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,308,337682976,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,308,347951072,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,308,358268576,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,308,368633376,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,308,379042688,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,308,389494336,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,308,399985856,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,308,410514592,PAN = UNITY,3.9999998989515e-05
MOZART-4,308,421079040,MPAN = UNITY,3.9999998989515e-05
MOZART-4,308,426373792,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,308,533641216,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,308,642336640,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,308,750970496,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,308,858301632,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,308,963325184,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,308,1065332800,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,308,1163896960,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,308,1258821504,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,308,1350105600,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,308,1437863168,PAN = UNITY,3.9999998989515e-05
MOZART-4,308,1522279168,MPAN = UNITY,3.9999998989515e-05
MOZART-4,308,1603565824,MPAN + OH = .5 HYAC + .5 NO3 + .5 CH2O + .5 HO2 + .5 CO2,2.87310210345115e-11
MOZART-4,308,1681918848,HO2NO2 = UNITY,0.000255999999353662
MOZART-4,308,1757558272,HO2NO2 = HO2 + NO2,0.0287318266928196
MOZART-4,308,1830660224,PAN = CH3CO3 + NO2,7.71745981182903e-05
MOZART-4,308,1901397632,MPAN = MCO3 + NO2,8.95459015737288e-05
MOZART-4,308,1969939584,PAN + OH = CH2O + NO3 + CO2,3.99999992980668e-14
MOZART-4,308,2036428032,CH3CO3 + NO2 = PAN,1.05120911975121e-11
MOZART-4,308,2100988800,MCO3 + NO2 = MPAN,9.75722974638771e-12
MOZART-4,308,2163759616,HO2 + NO2 = HO2NO2,1.47043575232653e-12
MOZART-4,308,2224846336,HO2NO2 + OH = NO2,3.4694129080054e-12
MOZART-4,308,2284354048,PAN = UNITY,3.9999998989515e-05
MOZART-4,308,2342372864,MPAN = UNITY,3.9999998989515e-05
