Mechanism,Temperature,NOx.Emissions,Rate.Constant
RADM2,293,1951158912,0.000164491415489465
RADM2,293,1992737536,0.000164491415489465
RADM2,293,2033740288,0.000164491415489465
RADM2,293,2074183168,0.000164491415489465
RADM2,293,2114077696,0.000164491415489465
RADM2,293,2153438464,0.000164491415489465
RADM2,293,2192281344,0.000164491415489465
RADM2,293,2230621952,0.000164491415489465
RADM2,293,2268467968,0.000164491415489465
RADM2,293,2305830656,0.000164491415489465
RADM2,293.5,1596009.25,0.000177967493073083
RADM2,293.5,4847111,0.000177967493073083
RADM2,293.5,8194439,0.000177967493073083
RADM2,293.5,11651105,0.000177967493073083
RADM2,293.5,15222406,0.000177967493073083
RADM2,293.5,18910248,0.000177967493073083
RADM2,293.5,22715140,0.000177967493073083
RADM2,293.5,26637038,0.000177967493073083
RADM2,293.5,30675394,0.000177967493073083
RADM2,293.5,34829384,0.000177967493073083
RADM2,293.5,39097720,0.000177967493073083
RADM2,293.5,43478792,0.000177967493073083
RADM2,293.5,47970540,0.000177967493073083
RADM2,293.5,52570520,0.000177967493073083
RADM2,293.5,57276008,0.000177967493073083
RADM2,293.5,62083968,0.000177967493073083
RADM2,293.5,66991188,0.000177967493073083
RADM2,293.5,71994144,0.000177967493073083
RADM2,293.5,77089352,0.000177967493073083
RADM2,293.5,82272928,0.000177967493073083
RADM2,293.5,87541080,0.000177967493073083
RADM2,293.5,92889904,0.000177967493073083
RADM2,293.5,98315472,0.000177967493073083
RADM2,293.5,103813928,0.000177967493073083
RADM2,293.5,109381448,0.000177967493073083
RADM2,293.5,115014344,0.000177967493073083
RADM2,293.5,120709088,0.000177967493073083
RADM2,293.5,126462320,0.000177967493073083
RADM2,293.5,132270592,0.000177967493073083
RADM2,293.5,138131184,0.000177967493073083
RADM2,293.5,144041296,0.000177967493073083
RADM2,293.5,149998176,0.000177967493073083
RADM2,293.5,155999296,0.000177967493073083
RADM2,293.5,162042608,0.000177967493073083
RADM2,293.5,168125984,0.000177967493073083
RADM2,293.5,174247632,0.000177967493073083
RADM2,293.5,180405680,0.000177967493073083
RADM2,293.5,186598480,0.000177967493073083
RADM2,293.5,192824224,0.000177967493073083
RADM2,293.5,199081632,0.000177967493073083
RADM2,293.5,205369248,0.000177967493073083
RADM2,293.5,211685648,0.000177967493073083
RADM2,293.5,218029872,0.000177967493073083
RADM2,293.5,224400016,0.000177967493073083
RADM2,293.5,230795312,0.000177967493073083
RADM2,293.5,237214544,0.000177967493073083
RADM2,293.5,243656464,0.000177967493073083
RADM2,293.5,250119968,0.000177967493073083
RADM2,293.5,256603792,0.000177967493073083
RADM2,293.5,263107104,0.000177967493073083
RADM2,293.5,266365808,0.000177967493073083
RADM2,293.5,332328448,0.000177967493073083
RADM2,293.5,399255808,0.000177967493073083
RADM2,293.5,466503936,0.000177967493073083
RADM2,293.5,533574976,0.000177967493073083
RADM2,293.5,600086464,0.000177967493073083
RADM2,293.5,665770944,0.000177967493073083
RADM2,293.5,730446016,0.000177967493073083
RADM2,293.5,793992832,0.000177967493073083
RADM2,293.5,856359104,0.000177967493073083
RADM2,293.5,917520896,0.000177967493073083
RADM2,293.5,977481920,0.000177967493073083
RADM2,293.5,1036258368,0.000177967493073083
RADM2,293.5,1093880704,0.000177967493073083
RADM2,293.5,1150385280,0.000177967493073083
RADM2,293.5,1205806080,0.000177967493073083
RADM2,293.5,1260181120,0.000177967493073083
RADM2,293.5,1313548544,0.000177967493073083
RADM2,293.5,1365950464,0.000177967493073083
RADM2,293.5,1417422976,0.000177967493073083
RADM2,293.5,1467995392,0.000177967493073083
RADM2,293.5,1517700352,0.000177967493073083
RADM2,293.5,1566567040,0.000177967493073083
RADM2,293.5,1614633600,0.000177967493073083
RADM2,293.5,1661916288,0.000177967493073083
RADM2,293.5,1708445952,0.000177967493073083
RADM2,293.5,1754244352,0.000177967493073083
RADM2,293.5,1799335680,0.000177967493073083
RADM2,293.5,1843744768,0.000177967493073083
RADM2,293.5,1887492096,0.000177967493073083
RADM2,293.5,1930597504,0.000177967493073083
RADM2,293.5,1973081856,0.000177967493073083
RADM2,293.5,2014959104,0.000177967493073083
RADM2,293.5,2056247936,0.000177967493073083
RADM2,293.5,2096967936,0.000177967493073083
RADM2,293.5,2137133952,0.000177967493073083
RADM2,293.5,2176759040,0.000177967493073083
RADM2,293.5,2215859200,0.000177967493073083
RADM2,293.5,2254447872,0.000177967493073083
RADM2,293.5,2292536320,0.000177967493073083
RADM2,293.5,2330134528,0.000177967493073083
RADM2,294,1620531.25,0.000192496037925594
RADM2,294,4922512,0.000192496037925594
RADM2,294,8323206,0.000192496037925594
RADM2,294,11835618,0.000192496037925594
RADM2,294,15464908,0.000192496037925594
RADM2,294,19212884,0.000192496037925594
RADM2,294,23079958,0.000192496037925594
RADM2,294,27066026,0.000192496037925594
RADM2,294,31170452,0.000192496037925594
RADM2,294,35392328,0.000192496037925594
RADM2,294,39730240,0.000192496037925594
RADM2,294,44182528,0.000192496037925594
RADM2,294,48746976,0.000192496037925594
RADM2,294,53421016,0.000192496037925594
RADM2,294,58201860,0.000192496037925594
RADM2,294,63086324,0.000192496037925594
RADM2,294,68071160,0.000192496037925594
RADM2,294,73152664,0.000192496037925594
RADM2,294,78327160,0.000192496037925594
RADM2,294,83590824,0.000192496037925594
RADM2,294,88939752,0.000192496037925594
RADM2,294,94369824,0.000192496037925594
RADM2,294,99877296,0.000192496037925594
RADM2,294,105457936,0.000192496037925594
RADM2,294,111108128,0.000192496037925594
RADM2,294,116824144,0.000192496037925594
RADM2,294,122602296,0.000192496037925594
RADM2,294,128439440,0.000192496037925594
RADM2,294,134332096,0.000192496037925594
RADM2,294,140277232,0.000192496037925594
RADM2,294,146272304,0.000192496037925594
RADM2,294,152314608,0.000192496037925594
RADM2,294,158401888,0.000192496037925594
RADM2,294,164531408,0.000192496037925594
RADM2,294,170701584,0.000192496037925594
RADM2,294,176910384,0.000192496037925594
RADM2,294,183156288,0.000192496037925594
RADM2,294,189437280,0.000192496037925594
RADM2,294,195752000,0.000192496037925594
RADM2,294,202098832,0.000192496037925594
RADM2,294,208476176,0.000192496037925594
RADM2,294,214882720,0.000192496037925594
RADM2,294,221317392,0.000192496037925594
RADM2,294,227778688,0.000192496037925594
RADM2,294,234265408,0.000192496037925594
RADM2,294,240776432,0.000192496037925594
RADM2,294,247310720,0.000192496037925594
RADM2,294,253866672,0.000192496037925594
RADM2,294,260443488,0.000192496037925594
RADM2,294,267039888,0.000192496037925594
RADM2,294,270345280,0.000192496037925594
RADM2,294,337252160,0.000192496037925594
RADM2,294,405132832,0.000192496037925594
RADM2,294,473329568,0.000192496037925594
RADM2,294,541332416,0.000192496037925594
RADM2,294,608751744,0.000192496037925594
RADM2,294,675311680,0.000192496037925594
RADM2,294,740827264,0.000192496037925594
RADM2,294,805176384,0.000192496037925594
RADM2,294,868306944,0.000192496037925594
RADM2,294,930195584,0.000192496037925594
RADM2,294,990847488,0.000192496037925594
RADM2,294,1050283008,0.000192496037925594
RADM2,294,1108536320,0.000192496037925594
RADM2,294,1165636224,0.000192496037925594
RADM2,294,1221626624,0.000192496037925594
RADM2,294,1276545792,0.000192496037925594
RADM2,294,1330437376,0.000192496037925594
RADM2,294,1383336832,0.000192496037925594
RADM2,294,1435289088,0.000192496037925594
RADM2,294,1486319488,0.000192496037925594
RADM2,294,1536463744,0.000192496037925594
RADM2,294,1585762560,0.000192496037925594
RADM2,294,1634233984,0.000192496037925594
RADM2,294,1681909120,0.000192496037925594
RADM2,294,1728815104,0.000192496037925594
RADM2,294,1774976256,0.000192496037925594
RADM2,294,1820420480,0.000192496037925594
RADM2,294,1865170688,0.000192496037925594
RADM2,294,1909243008,0.000192496037925594
RADM2,294,1952664192,0.000192496037925594
RADM2,294,1995451264,0.000192496037925594
RADM2,294,2037625600,0.000192496037925594
RADM2,294,2079201920,0.000192496037925594
RADM2,294,2120199552,0.000192496037925594
RADM2,294,2160635392,0.000192496037925594
RADM2,294,2200519936,0.000192496037925594
RADM2,294,2239878144,0.000192496037925594
RADM2,294,2278713344,0.000192496037925594
RADM2,294,2317041920,0.000192496037925594
RADM2,294,2354874880,0.000192496037925594
RADM2,294.5,1645397.25,0.000208155164727941
RADM2,294.5,4999006.5,0.000208155164727941
RADM2,294.5,8453896,0.000208155164727941
RADM2,294.5,12022943,0.000208155164727941
RADM2,294.5,15711198,0.000208155164727941
RADM2,294.5,19520332,0.000208155164727941
RADM2,294.5,23450706,0.000208155164727941
RADM2,294.5,27502096,0.000208155164727941
RADM2,294.5,31673794,0.000208155164727941
RADM2,294.5,35964820,0.000208155164727941
RADM2,294.5,40373664,0.000208155164727941
RADM2,294.5,44898496,0.000208155164727941
RADM2,294.5,49537060,0.000208155164727941
RADM2,294.5,54286644,0.000208155164727941
RADM2,294.5,59144328,0.000208155164727941
RADM2,294.5,64106876,0.000208155164727941
RADM2,294.5,69170832,0.000208155164727941
RADM2,294.5,74332560,0.000208155164727941
RADM2,294.5,79588056,0.000208155164727941
RADM2,294.5,84933552,0.000208155164727941
RADM2,294.5,90364888,0.000208155164727941
RADM2,294.5,95878056,0.000208155164727941
RADM2,294.5,101469096,0.000208155164727941
RADM2,294.5,107133872,0.000208155164727941
RADM2,294.5,112868576,0.000208155164727941
RADM2,294.5,118669440,0.000208155164727941
RADM2,294.5,124532968,0.000208155164727941
RADM2,294.5,130455776,0.000208155164727941
RADM2,294.5,136434560,0.000208155164727941
RADM2,294.5,142466288,0.000208155164727941
RADM2,294.5,148548256,0.000208155164727941
RADM2,294.5,154678080,0.000208155164727941
RADM2,294.5,160853280,0.000208155164727941
RADM2,294.5,167071568,0.000208155164727941
RADM2,294.5,173330736,0.000208155164727941
RADM2,294.5,179629184,0.000208155164727941
RADM2,294.5,185965296,0.000208155164727941
RADM2,294.5,192336992,0.000208155164727941
RADM2,294.5,198743040,0.000208155164727941
RADM2,294.5,205181808,0.000208155164727941
RADM2,294.5,211651792,0.000208155164727941
RADM2,294.5,218151232,0.000208155164727941
RADM2,294.5,224679184,0.000208155164727941
RADM2,294.5,231234064,0.000208155164727941
RADM2,294.5,237814944,0.000208155164727941
RADM2,294.5,244420448,0.000208155164727941
RADM2,294.5,251049504,0.000208155164727941
RADM2,294.5,257700672,0.000208155164727941
RADM2,294.5,264372976,0.000208155164727941
RADM2,294.5,271065536,0.000208155164727941
RADM2,294.5,274418912,0.000208155164727941
RADM2,294.5,342299040,0.000208155164727941
RADM2,294.5,411162688,0.000208155164727941
RADM2,294.5,480337312,0.000208155164727941
RADM2,294.5,549301632,0.000208155164727941
RADM2,294.5,617655680,0.000208155164727941
RADM2,294.5,685116992,0.000208155164727941
RADM2,294.5,751496192,0.000208155164727941
RADM2,294.5,816669248,0.000208155164727941
RADM2,294.5,880584448,0.000208155164727941
RADM2,294.5,943216704,0.000208155164727941
RADM2,294.5,1004574720,0.000208155164727941
RADM2,294.5,1064686208,0.000208155164727941
RADM2,294.5,1123577728,0.000208155164727941
RADM2,294.5,1181283968,0.000208155164727941
RADM2,294.5,1237854336,0.000208155164727941
RADM2,294.5,1293324160,0.000208155164727941
RADM2,294.5,1347744640,0.000208155164727941
RADM2,294.5,1401154944,0.000208155164727941
RADM2,294.5,1453587072,0.000208155164727941
RADM2,294.5,1505080576,0.000208155164727941
RADM2,294.5,1555677568,0.000208155164727941
RADM2,294.5,1605397888,0.000208155164727941
RADM2,294.5,1654276992,0.000208155164727941
RADM2,294.5,1702346496,0.000208155164727941
RADM2,294.5,1749630080,0.000208155164727941
RADM2,294.5,1796157952,0.000208155164727941
RADM2,294.5,1841953664,0.000208155164727941
RADM2,294.5,1887042176,0.000208155164727941
RADM2,294.5,1931442304,0.000208155164727941
RADM2,294.5,1975178368,0.000208155164727941
RADM2,294.5,2018270080,0.000208155164727941
RADM2,294.5,2060739072,0.000208155164727941
RADM2,294.5,2102603392,0.000208155164727941
RADM2,294.5,2143875328,0.000208155164727941
RADM2,294.5,2184578048,0.000208155164727941
RADM2,294.5,2224721920,0.000208155164727941
RADM2,294.5,2264329984,0.000208155164727941
RADM2,294.5,2303410432,0.000208155164727941
RADM2,294.5,2341977088,0.000208155164727941
RADM2,294.5,2380039424,0.000208155164727941
RADM2,295,1670602.125,0.000225028445129283
RADM2,295,5076590,0.000225028445129283
RADM2,295,8586503,0.000225028445129283
RADM2,295,12213096,0.000225028445129283
RADM2,295,15961280,0.000225028445129283
RADM2,295,19832628,0.000225028445129283
RADM2,295,23827388,0.000225028445129283
RADM2,295,27945250,0.000225028445129283
RADM2,295,32185468,0.000225028445129283
RADM2,295,36546912,0.000225028445129283
RADM2,295,41028008,0.000225028445129283
RADM2,295,45626800,0.000225028445129283
RADM2,295,50340904,0.000225028445129283
RADM2,295,55167452,0.000225028445129283
RADM2,295,60103508,0.000225028445129283
RADM2,295,65145720,0.000225028445129283
RADM2,295,70290448,0.000225028445129283
RADM2,295,75533920,0.000225028445129283
RADM2,295,80872152,0.000225028445129283
RADM2,295,86301072,0.000225028445129283
RADM2,295,91816688,0.000225028445129283
RADM2,295,97414680,0.000225028445129283
RADM2,295,103091072,0.000225028445129283
RADM2,295,108841752,0.000225028445129283
RADM2,295,114662816,0.000225028445129283
RADM2,295,120550520,0.000225028445129283
RADM2,295,126501400,0.000225028445129283
RADM2,295,132511872,0.000225028445129283
RADM2,295,138578656,0.000225028445129283
RADM2,295,144699024,0.000225028445129283
RADM2,295,150870304,0.000225028445129283
RADM2,295,157089776,0.000225028445129283
RADM2,295,163355296,0.000225028445129283
RADM2,295,169664352,0.000225028445129283
RADM2,295,176014960,0.000225028445129283
RADM2,295,182405440,0.000225028445129283
RADM2,295,188834096,0.000225028445129283
RADM2,295,195299232,0.000225028445129283
RADM2,295,201799328,0.000225028445129283
RADM2,295,208332576,0.000225028445129283
RADM2,295,214897680,0.000225028445129283
RADM2,295,221492736,0.000225028445129283
RADM2,295,228116688,0.000225028445129283
RADM2,295,234768112,0.000225028445129283
RADM2,295,241445936,0.000225028445129283
RADM2,295,248148992,0.000225028445129283
RADM2,295,254875600,0.000225028445129283
RADM2,295,261624864,0.000225028445129283
RADM2,295,268395520,0.000225028445129283
RADM2,295,275186656,0.000225028445129283
RADM2,295,278589664,0.000225028445129283
RADM2,295,347472384,0.000225028445129283
RADM2,295,417349280,0.000225028445129283
RADM2,295,487532608,0.000225028445129283
RADM2,295,557487616,0.000225028445129283
RADM2,295,626804608,0.000225028445129283
RADM2,295,695194368,0.000225028445129283
RADM2,295,762461120,0.000225028445129283
RADM2,295,828479680,0.000225028445129283
RADM2,295,893197632,0.000225028445129283
RADM2,295,956591296,0.000225028445129283
RADM2,295,1018676224,0.000225028445129283
RADM2,295,1079472256,0.000225028445129283
RADM2,295,1139012736,0.000225028445129283
RADM2,295,1197338368,0.000225028445129283
RADM2,295,1254494720,0.000225028445129283
RADM2,295,1310528128,0.000225028445129283
RADM2,295,1365482880,0.000225028445129283
RADM2,295,1419402496,0.000225028445129283
RADM2,295,1472322944,0.000225028445129283
RADM2,295,1524290816,0.000225028445129283
RADM2,295,1575330688,0.000225028445129283
RADM2,295,1625480064,0.000225028445129283
RADM2,295,1674770816,0.000225028445129283
RADM2,295,1723234048,0.000225028445129283
RADM2,295,1770897024,0.000225028445129283
RADM2,295,1817790208,0.000225028445129283
RADM2,295,1863936000,0.000225028445129283
RADM2,295,1909362816,0.000225028445129283
RADM2,295,1954089728,0.000225028445129283
RADM2,295,1998141056,0.000225028445129283
RADM2,295,2041537024,0.000225028445129283
RADM2,295,2084298880,0.000225028445129283
RADM2,295,2126444544,0.000225028445129283
RADM2,295,2167992832,0.000225028445129283
RADM2,295,2208955648,0.000225028445129283
RADM2,295,2249365504,0.000225028445129283
RADM2,295,2289227008,0.000225028445129283
RADM2,295,2328552704,0.000225028445129283
RADM2,295,2367354880,0.000225028445129283
RADM2,295,2405647360,0.000225028445129283
RADM2,295.5,1696147.875,0.000243205358856358
RADM2,295.5,5155258.5,0.000243205358856358
RADM2,295.5,8721033,0.000243205358856358
RADM2,295.5,12406074,0.000243205358856358
RADM2,295.5,16215155,0.000243205358856358
RADM2,295.5,20149748,0.000243205358856358
RADM2,295.5,24210020,0.000243205358856358
RADM2,295.5,28395524,0.000243205358856358
RADM2,295.5,32705468,0.000243205358856358
RADM2,295.5,37138644,0.000243205358856358
RADM2,295.5,41693348,0.000243205358856358
RADM2,295.5,46367484,0.000243205358856358
RADM2,295.5,51158536,0.000243205358856358
RADM2,295.5,56063644,0.000243205358856358
RADM2,295.5,61079588,0.000243205358856358
RADM2,295.5,66202952,0.000243205358856358
RADM2,295.5,71430024,0.000243205358856358
RADM2,295.5,76756952,0.000243205358856358
RADM2,295.5,82179544,0.000243205358856358
RADM2,295.5,87693712,0.000243205358856358
RADM2,295.5,93295184,0.000243205358856358
RADM2,295.5,98979880,0.000243205358856358
RADM2,295.5,104743480,0.000243205358856358
RADM2,295.5,110581960,0.000243205358856358
RADM2,295.5,116491296,0.000243205358856358
RADM2,295.5,122467712,0.000243205358856358
RADM2,295.5,128507784,0.000243205358856358
RADM2,295.5,134607872,0.000243205358856358
RADM2,295.5,140764976,0.000243205358856358
RADM2,295.5,146976208,0.000243205358856358
RADM2,295.5,153238768,0.000243205358856358
RADM2,295.5,159550304,0.000243205358856358
RADM2,295.5,165908272,0.000243205358856358
RADM2,295.5,172310464,0.000243205358856358
RADM2,295.5,178755200,0.000243205358856358
RADM2,295.5,185240256,0.000243205358856358
RADM2,295.5,191764352,0.000243205358856358
RADM2,295.5,198325408,0.000243205358856358
RADM2,295.5,204922096,0.000243205358856358
RADM2,295.5,211552640,0.000243205358856358
RADM2,295.5,218215296,0.000243205358856358
RADM2,295.5,224908880,0.000243205358856358
RADM2,295.5,231631456,0.000243205358856358
RADM2,295.5,238382464,0.000243205358856358
RADM2,295.5,245160368,0.000243205358856358
RADM2,295.5,251963648,0.000243205358856358
RADM2,295.5,258791056,0.000243205358856358
RADM2,295.5,265641456,0.000243205358856358
RADM2,295.5,272513600,0.000243205358856358
RADM2,295.5,279406240,0.000243205358856358
RADM2,295.5,282860512,0.000243205358856358
RADM2,295.5,352775808,0.000243205358856358
RADM2,295.5,423697024,0.000243205358856358
RADM2,295.5,494920032,0.000243205358856358
RADM2,295.5,565896064,0.000243205358856358
RADM2,295.5,636205184,0.000243205358856358
RADM2,295.5,705549248,0.000243205358856358
RADM2,295.5,773728384,0.000243205358856358
RADM2,295.5,840615552,0.000243205358856358
RADM2,295.5,906155392,0.000243205358856358
RADM2,295.5,970330944,0.000243205358856358
RADM2,295.5,1033154496,0.000243205358856358
RADM2,295.5,1094647552,0.000243205358856358
RADM2,295.5,1154849024,0.000243205358856358
RADM2,295.5,1213802624,0.000243205358856358
RADM2,295.5,1271554944,0.000243205358856358
RADM2,295.5,1328157440,0.000243205358856358
RADM2,295.5,1383654784,0.000243205358856358
RADM2,295.5,1438089344,0.000243205358856358
RADM2,295.5,1491507712,0.000243205358856358
RADM2,295.5,1543943936,0.000243205358856358
RADM2,295.5,1595433344,0.000243205358856358
RADM2,295.5,1646011904,0.000243205358856358
RADM2,295.5,1695714688,0.000243205358856358
RADM2,295.5,1744574592,0.000243205358856358
RADM2,295.5,1792617856,0.000243205358856358
RADM2,295.5,1839874176,0.000243205358856358
RADM2,295.5,1886370432,0.000243205358856358
RADM2,295.5,1932132736,0.000243205358856358
RADM2,295.5,1977184768,0.000243205358856358
RADM2,295.5,2021546880,0.000243205358856358
RADM2,295.5,2065246080,0.000243205358856358
RADM2,295.5,2108302720,0.000243205358856358
RADM2,295.5,2150736128,0.000243205358856358
RADM2,295.5,2192558080,0.000243205358856358
RADM2,295.5,2233793024,0.000243205358856358
RADM2,295.5,2274450944,0.000243205358856358
RADM2,295.5,2314557440,0.000243205358856358
RADM2,295.5,2354119168,0.000243205358856358
RADM2,295.5,2393151744,0.000243205358856358
RADM2,295.5,2431667712,0.000243205358856358
RADM2,296,1722035.5,0.000262781541096047
RADM2,296,5235014.5,0.000262781541096047
RADM2,296,8857469,0.000262781541096047
RADM2,296,12601866,0.000262781541096047
RADM2,296,16472826,0.000262781541096047
RADM2,296,20471696,0.000262781541096047
RADM2,296,24598580,0.000262781541096047
RADM2,296,28852896,0.000262781541096047
RADM2,296,33233810,0.000262781541096047
RADM2,296,37739992,0.000262781541096047
RADM2,296,42369660,0.000262781541096047
RADM2,296,47120536,0.000262781541096047
RADM2,296,51990052,0.000262781541096047
RADM2,296,56975180,0.000262781541096047
RADM2,296,62072540,0.000262781541096047
RADM2,296,67278744,0.000262781541096047
RADM2,296,72589832,0.000262781541096047
RADM2,296,78001824,0.000262781541096047
RADM2,296,83510512,0.000262781541096047
RADM2,296,89111648,0.000262781541096047
RADM2,296,94800912,0.000262781541096047
RADM2,296,100573960,0.000262781541096047
RADM2,296,106426648,0.000262781541096047
RADM2,296,112354656,0.000262781541096047
RADM2,296,118354184,0.000262781541096047
RADM2,296,124421312,0.000262781541096047
RADM2,296,130552504,0.000262781541096047
RADM2,296,136744352,0.000262781541096047
RADM2,296,142993920,0.000262781541096047
RADM2,296,149298192,0.000262781541096047
RADM2,296,155654528,0.000262781541096047
RADM2,296,162060096,0.000262781541096047
RADM2,296,168513184,0.000262781541096047
RADM2,296,175011040,0.000262781541096047
RADM2,296,181552384,0.000262781541096047
RADM2,296,188134848,0.000262781541096047
RADM2,296,194756896,0.000262781541096047
RADM2,296,201416640,0.000262781541096047
RADM2,296,208112736,0.000262781541096047
RADM2,296,214843088,0.000262781541096047
RADM2,296,221606432,0.000262781541096047
RADM2,296,228401056,0.000262781541096047
RADM2,296,235225456,0.000262781541096047
RADM2,296,242078800,0.000262781541096047
RADM2,296,248959504,0.000262781541096047
RADM2,296,255866016,0.000262781541096047
RADM2,296,262796992,0.000262781541096047
RADM2,296,269751488,0.000262781541096047
RADM2,296,276728000,0.000262781541096047
RADM2,296,283725792,0.000262781541096047
RADM2,296,287232384,0.000262781541096047
RADM2,296,358212192,0.000262781541096047
RADM2,296,430210048,0.000262781541096047
RADM2,296,502504832,0.000262781541096047
RADM2,296,574533120,0.000262781541096047
RADM2,296,645863232,0.000262781541096047
RADM2,296,716188736,0.000262781541096047
RADM2,296,785304512,0.000262781541096047
RADM2,296,853082624,0.000262781541096047
RADM2,296,919464704,0.000262781541096047
RADM2,296,984440384,0.000262781541096047
RADM2,296,1048016192,0.000262781541096047
RADM2,296,1110220416,0.000262781541096047
RADM2,296,1171093888,0.000262781541096047
RADM2,296,1230684672,0.000262781541096047
RADM2,296,1289042432,0.000262781541096047
RADM2,296,1346217984,0.000262781541096047
RADM2,296,1402262912,0.000262781541096047
RADM2,296,1457220224,0.000262781541096047
RADM2,296,1511134976,0.000262781541096047
RADM2,296,1564042624,0.000262781541096047
RADM2,296,1615983488,0.000262781541096047
RADM2,296,1666996480,0.000262781541096047
RADM2,296,1717113344,0.000262781541096047
RADM2,296,1766366720,0.000262781541096047
RADM2,296,1814788864,0.000262781541096047
RADM2,296,1862408576,0.000262781541096047
RADM2,296,1909253248,0.000262781541096047
RADM2,296,1955349888,0.000262781541096047
RADM2,296,2000729344,0.000262781541096047
RADM2,296,2045408896,0.000262781541096047
RADM2,296,2089411328,0.000262781541096047
RADM2,296,2132756096,0.000262781541096047
RADM2,296,2175464704,0.000262781541096047
RADM2,296,2217555968,0.000262781541096047
RADM2,296,2259049216,0.000262781541096047
RADM2,296,2299964160,0.000262781541096047
RADM2,296,2340312576,0.000262781541096047
RADM2,296,2380100608,0.000262781541096047
RADM2,296,2419359232,0.000262781541096047
RADM2,296,2458093824,0.000262781541096047
RADM2,296.5,1748259.75,0.000283859350020066
RADM2,296.5,5315849,0.000283859350020066
RADM2,296.5,8995807,0.000283859350020066
RADM2,296.5,12800450,0.000283859350020066
RADM2,296.5,16734263,0.000283859350020066
RADM2,296.5,20798458,0.000283859350020066
RADM2,296.5,24993042,0.000283859350020066
RADM2,296.5,29317366,0.000283859350020066
RADM2,296.5,33770488,0.000283859350020066
RADM2,296.5,38350976,0.000283859350020066
RADM2,296.5,43056948,0.000283859350020066
RADM2,296.5,47885984,0.000283859350020066
RADM2,296.5,52835364,0.000283859350020066
RADM2,296.5,57902008,0.000283859350020066
RADM2,296.5,63082472,0.000283859350020066
RADM2,296.5,68373072,0.000283859350020066
RADM2,296.5,73769808,0.000283859350020066
RADM2,296.5,79268568,0.000283859350020066
RADM2,296.5,84865072,0.000283859350020066
RADM2,296.5,90554920,0.000283859350020066
RADM2,296.5,96333696,0.000283859350020066
RADM2,296.5,102196984,0.000283859350020066
RADM2,296.5,108140496,0.000283859350020066
RADM2,296.5,114160040,0.000283859350020066
RADM2,296.5,120251608,0.000283859350020066
RADM2,296.5,126411416,0.000283859350020066
RADM2,296.5,132635888,0.000283859350020066
RADM2,296.5,138921856,0.000283859350020066
RADM2,296.5,145266064,0.000283859350020066
RADM2,296.5,151665488,0.000283859350020066
RADM2,296.5,158117648,0.000283859350020066
RADM2,296.5,164620144,0.000283859350020066
RADM2,296.5,171170752,0.000283859350020066
RADM2,296.5,177767120,0.000283859350020066
RADM2,296.5,184407584,0.000283859350020066
RADM2,296.5,191090192,0.000283859350020066
RADM2,296.5,197813040,0.000283859350020066
RADM2,296.5,204574176,0.000283859350020066
RADM2,296.5,211372224,0.000283859350020066
RADM2,296.5,218205424,0.000283859350020066
RADM2,296.5,225072288,0.000283859350020066
RADM2,296.5,231970880,0.000283859350020066
RADM2,296.5,238900160,0.000283859350020066
RADM2,296.5,245858816,0.000283859350020066
RADM2,296.5,252845200,0.000283859350020066
RADM2,296.5,259857984,0.000283859350020066
RADM2,296.5,266895680,0.000283859350020066
RADM2,296.5,273957504,0.000283859350020066
RADM2,296.5,281041568,0.000283859350020066
RADM2,296.5,288147328,0.000283859350020066
RADM2,296.5,291708064,0.000283859350020066
RADM2,296.5,363785056,0.000283859350020066
RADM2,296.5,436891648,0.000283859350020066
RADM2,296.5,510291168,0.000283859350020066
RADM2,296.5,583403200,0.000283859350020066
RADM2,296.5,655784640,0.000283859350020066
RADM2,296.5,727119872,0.000283859350020066
RADM2,296.5,797197440,0.000283859350020066
RADM2,296.5,865888448,0.000283859350020066
RADM2,296.5,933135040,0.000283859350020066
RADM2,296.5,998924352,0.000283859350020066
RADM2,296.5,1063266944,0.000283859350020066
RADM2,296.5,1126194304,0.000283859350020066
RADM2,296.5,1187751808,0.000283859350020066
RADM2,296.5,1247988480,0.000283859350020066
RADM2,296.5,1306957952,0.000283859350020066
RADM2,296.5,1364717824,0.000283859350020066
RADM2,296.5,1421310976,0.000283859350020066
RADM2,296.5,1476797312,0.000283859350020066
RADM2,296.5,1531208960,0.000283859350020066
RADM2,296.5,1584591360,0.000283859350020066
RADM2,296.5,1636987392,0.000283859350020066
RADM2,296.5,1688432128,0.000283859350020066
RADM2,296.5,1738961792,0.000283859350020066
RADM2,296.5,1788608768,0.000283859350020066
RADM2,296.5,1837409024,0.000283859350020066
RADM2,296.5,1885393920,0.000283859350020066
RADM2,296.5,1932591104,0.000283859350020066
RADM2,296.5,1979026816,0.000283859350020066
RADM2,296.5,2024725504,0.000283859350020066
RADM2,296.5,2069711744,0.000283859350020066
RADM2,296.5,2114008064,0.000283859350020066
RADM2,296.5,2157637120,0.000283859350020066
RADM2,296.5,2200619520,0.000283859350020066
RADM2,296.5,2242974208,0.000283859350020066
RADM2,296.5,2284723200,0.000283859350020066
RADM2,296.5,2325883904,0.000283859350020066
RADM2,296.5,2366468352,0.000283859350020066
RADM2,296.5,2406490624,0.000283859350020066
RADM2,296.5,2445969664,0.000283859350020066
RADM2,296.5,2484911616,0.000283859350020066
RADM2,297,1774823.125,0.000306548143271357
RADM2,297,5397755,0.000306548143271357
RADM2,297,9136039,0.000306548143271357
